iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
26/04/2022,28/01/2020,14
26/04/2022,29/01/2020,17
26/04/2022,30/01/2020,26
26/04/2022,31/01/2020,29
26/04/2022,01/02/2020,44
26/04/2022,02/02/2020,35
26/04/2022,03/02/2020,23
26/04/2022,04/02/2020,22
26/04/2022,05/02/2020,28
26/04/2022,06/02/2020,23
26/04/2022,07/02/2020,19
26/04/2022,08/02/2020,16
26/04/2022,09/02/2020,17
26/04/2022,10/02/2020,55
26/04/2022,11/02/2020,24
26/04/2022,12/02/2020,50
26/04/2022,13/02/2020,44
26/04/2022,14/02/2020,63
26/04/2022,15/02/2020,140
26/04/2022,16/02/2020,77
26/04/2022,17/02/2020,136
26/04/2022,18/02/2020,151
26/04/2022,19/02/2020,135
26/04/2022,20/02/2020,385
26/04/2022,21/02/2020,299
26/04/2022,22/02/2020,381
26/04/2022,23/02/2020,465
26/04/2022,24/02/2020,614
26/04/2022,25/02/2020,771
26/04/2022,26/02/2020,689
26/04/2022,27/02/2020,810
26/04/2022,28/02/2020,1137
26/04/2022,29/02/2020,1008
26/04/2022,01/03/2020,2268
26/04/2022,02/03/2020,1795
26/04/2022,03/03/2020,2035
26/04/2022,04/03/2020,1769
26/04/2022,05/03/2020,2383
26/04/2022,06/03/2020,2662
26/04/2022,07/03/2020,2858
26/04/2022,08/03/2020,3377
26/04/2022,09/03/2020,3965
26/04/2022,10/03/2020,5478
26/04/2022,11/03/2020,3752
26/04/2022,12/03/2020,4263
26/04/2022,13/03/2020,4754
26/04/2022,14/03/2020,4092
26/04/2022,15/03/2020,5209
26/04/2022,16/03/2020,4729
26/04/2022,17/03/2020,4049
26/04/2022,18/03/2020,4190
26/04/2022,19/03/2020,3744
26/04/2022,20/03/2020,5402
26/04/2022,21/03/2020,3344
26/04/2022,22/03/2020,3367
26/04/2022,23/03/2020,3813
26/04/2022,24/03/2020,3052
26/04/2022,25/03/2020,3243
26/04/2022,26/03/2020,2774
26/04/2022,27/03/2020,2990
26/04/2022,28/03/2020,2667
26/04/2022,29/03/2020,2083
26/04/2022,30/03/2020,3065
26/04/2022,31/03/2020,2163
26/04/2022,01/04/2020,3386
26/04/2022,02/04/2020,2194
26/04/2022,03/04/2020,2248
26/04/2022,04/04/2020,1907
26/04/2022,05/04/2020,1717
26/04/2022,06/04/2020,1941
26/04/2022,07/04/2020,1831
26/04/2022,08/04/2020,1806
26/04/2022,09/04/2020,1659
26/04/2022,10/04/2020,2181
26/04/2022,11/04/2020,1293
26/04/2022,12/04/2020,1442
26/04/2022,13/04/2020,1311
26/04/2022,14/04/2020,1578
26/04/2022,15/04/2020,1760
26/04/2022,16/04/2020,1406
26/04/2022,17/04/2020,1366
26/04/2022,18/04/2020,1150
26/04/2022,19/04/2020,913
26/04/2022,20/04/2020,1625
26/04/2022,21/04/2020,1024
26/04/2022,22/04/2020,1051
26/04/2022,23/04/2020,962
26/04/2022,24/04/2020,845
26/04/2022,25/04/2020,743
26/04/2022,26/04/2020,589
26/04/2022,27/04/2020,918
26/04/2022,28/04/2020,663
26/04/2022,29/04/2020,627
26/04/2022,30/04/2020,570
26/04/2022,01/05/2020,563
26/04/2022,02/05/2020,417
26/04/2022,03/05/2020,328
26/04/2022,04/05/2020,453
26/04/2022,05/05/2020,472
26/04/2022,06/05/2020,393
26/04/2022,07/05/2020,371
26/04/2022,08/05/2020,420
26/04/2022,09/05/2020,226
26/04/2022,10/05/2020,269
26/04/2022,11/05/2020,331
26/04/2022,12/05/2020,330
26/04/2022,13/05/2020,292
26/04/2022,14/05/2020,252
26/04/2022,15/05/2020,286
26/04/2022,16/05/2020,195
26/04/2022,17/05/2020,160
26/04/2022,18/05/2020,256
26/04/2022,19/05/2020,208
26/04/2022,20/05/2020,232
26/04/2022,21/05/2020,169
26/04/2022,22/05/2020,155
26/04/2022,23/05/2020,124
26/04/2022,24/05/2020,92
26/04/2022,25/05/2020,190
26/04/2022,26/05/2020,151
26/04/2022,27/05/2020,164
26/04/2022,28/05/2020,127
26/04/2022,29/05/2020,117
26/04/2022,30/05/2020,97
26/04/2022,31/05/2020,64
26/04/2022,01/06/2020,137
26/04/2022,02/06/2020,59
26/04/2022,03/06/2020,117
26/04/2022,04/06/2020,94
26/04/2022,05/06/2020,116
26/04/2022,06/06/2020,79
26/04/2022,07/06/2020,65
26/04/2022,08/06/2020,116
26/04/2022,09/06/2020,103
26/04/2022,10/06/2020,100
26/04/2022,11/06/2020,88
26/04/2022,12/06/2020,105
26/04/2022,13/06/2020,68
26/04/2022,14/06/2020,73
26/04/2022,15/06/2020,101
26/04/2022,16/06/2020,92
26/04/2022,17/06/2020,78
26/04/2022,18/06/2020,79
26/04/2022,19/06/2020,74
26/04/2022,20/06/2020,64
26/04/2022,21/06/2020,60
26/04/2022,22/06/2020,80
26/04/2022,23/06/2020,71
26/04/2022,24/06/2020,91
26/04/2022,25/06/2020,76
26/04/2022,26/06/2020,89
26/04/2022,27/06/2020,61
26/04/2022,28/06/2020,55
26/04/2022,29/06/2020,89
26/04/2022,30/06/2020,66
26/04/2022,01/07/2020,106
26/04/2022,02/07/2020,77
26/04/2022,03/07/2020,68
26/04/2022,04/07/2020,70
26/04/2022,05/07/2020,61
26/04/2022,06/07/2020,93
26/04/2022,07/07/2020,97
26/04/2022,08/07/2020,99
26/04/2022,09/07/2020,80
26/04/2022,10/07/2020,107
26/04/2022,11/07/2020,81
26/04/2022,12/07/2020,74
26/04/2022,13/07/2020,98
26/04/2022,14/07/2020,107
26/04/2022,15/07/2020,97
26/04/2022,16/07/2020,87
26/04/2022,17/07/2020,100
26/04/2022,18/07/2020,93
26/04/2022,19/07/2020,87
26/04/2022,20/07/2020,135
26/04/2022,21/07/2020,120
26/04/2022,22/07/2020,116
26/04/2022,23/07/2020,131
26/04/2022,24/07/2020,112
26/04/2022,25/07/2020,125
26/04/2022,26/07/2020,98
26/04/2022,27/07/2020,129
26/04/2022,28/07/2020,136
26/04/2022,29/07/2020,131
26/04/2022,30/07/2020,117
26/04/2022,31/07/2020,116
26/04/2022,01/08/2020,156
26/04/2022,02/08/2020,120
26/04/2022,03/08/2020,207
26/04/2022,04/08/2020,185
26/04/2022,05/08/2020,209
26/04/2022,06/08/2020,201
26/04/2022,07/08/2020,195
26/04/2022,08/08/2020,245
26/04/2022,09/08/2020,204
26/04/2022,10/08/2020,271
26/04/2022,11/08/2020,253
26/04/2022,12/08/2020,264
26/04/2022,13/08/2020,286
26/04/2022,14/08/2020,291
26/04/2022,15/08/2020,339
26/04/2022,16/08/2020,347
26/04/2022,17/08/2020,556
26/04/2022,18/08/2020,594
26/04/2022,19/08/2020,551
26/04/2022,20/08/2020,550
26/04/2022,21/08/2020,598
26/04/2022,22/08/2020,570
26/04/2022,23/08/2020,591
26/04/2022,24/08/2020,662
26/04/2022,25/08/2020,612
26/04/2022,26/08/2020,591
26/04/2022,27/08/2020,547
26/04/2022,28/08/2020,550
26/04/2022,29/08/2020,431
26/04/2022,30/08/2020,420
26/04/2022,31/08/2020,539
26/04/2022,01/09/2020,705
26/04/2022,02/09/2020,605
26/04/2022,03/09/2020,565
26/04/2022,04/09/2020,625
26/04/2022,05/09/2020,534
26/04/2022,06/09/2020,508
26/04/2022,07/09/2020,780
26/04/2022,08/09/2020,641
26/04/2022,09/09/2020,661
26/04/2022,10/09/2020,727
26/04/2022,11/09/2020,622
26/04/2022,12/09/2020,634
26/04/2022,13/09/2020,589
26/04/2022,14/09/2020,847
26/04/2022,15/09/2020,867
26/04/2022,16/09/2020,789
26/04/2022,17/09/2020,811
26/04/2022,18/09/2020,814
26/04/2022,19/09/2020,811
26/04/2022,20/09/2020,792
26/04/2022,21/09/2020,912
26/04/2022,22/09/2020,894
26/04/2022,23/09/2020,846
26/04/2022,24/09/2020,804
26/04/2022,25/09/2020,937
26/04/2022,26/09/2020,897
26/04/2022,27/09/2020,946
26/04/2022,28/09/2020,1286
26/04/2022,29/09/2020,1201
26/04/2022,30/09/2020,1587
26/04/2022,01/10/2020,2120
26/04/2022,02/10/2020,2044
26/04/2022,03/10/2020,2182
26/04/2022,04/10/2020,2176
26/04/2022,05/10/2020,3031
26/04/2022,06/10/2020,2845
26/04/2022,07/10/2020,3322
26/04/2022,08/10/2020,3594
26/04/2022,09/10/2020,3931
26/04/2022,10/10/2020,4422
26/04/2022,11/10/2020,3832
26/04/2022,12/10/2020,5838
26/04/2022,13/10/2020,5554
26/04/2022,14/10/2020,6018
26/04/2022,15/10/2020,6744
26/04/2022,16/10/2020,7443
26/04/2022,17/10/2020,7348
26/04/2022,18/10/2020,7517
26/04/2022,19/10/2020,10014
26/04/2022,20/10/2020,10851
26/04/2022,21/10/2020,10204
26/04/2022,22/10/2020,10391
26/04/2022,23/10/2020,11289
26/04/2022,24/10/2020,10834
26/04/2022,25/10/2020,11186
26/04/2022,26/10/2020,14146
26/04/2022,27/10/2020,12781
26/04/2022,28/10/2020,13704
26/04/2022,29/10/2020,12869
26/04/2022,30/10/2020,13602
26/04/2022,31/10/2020,11397
26/04/2022,01/11/2020,14123
26/04/2022,02/11/2020,16304
26/04/2022,03/11/2020,13991
26/04/2022,04/11/2020,14570
26/04/2022,05/11/2020,14300
26/04/2022,06/11/2020,14801
26/04/2022,07/11/2020,13232
26/04/2022,08/11/2020,12280
26/04/2022,09/11/2020,15613
26/04/2022,10/11/2020,14940
26/04/2022,11/11/2020,13109
26/04/2022,12/11/2020,12921
26/04/2022,13/11/2020,13437
26/04/2022,14/11/2020,12127
26/04/2022,15/11/2020,11388
26/04/2022,16/11/2020,13176
26/04/2022,17/11/2020,10921
26/04/2022,18/11/2020,11288
26/04/2022,19/11/2020,9340
26/04/2022,20/11/2020,10746
26/04/2022,21/11/2020,8224
26/04/2022,22/11/2020,7430
26/04/2022,23/11/2020,9753
26/04/2022,24/11/2020,8387
26/04/2022,25/11/2020,8582
26/04/2022,26/11/2020,7911
26/04/2022,27/11/2020,8170
26/04/2022,28/11/2020,7628
26/04/2022,29/11/2020,5989
26/04/2022,30/11/2020,8830
26/04/2022,01/12/2020,9281
26/04/2022,02/12/2020,8093
26/04/2022,03/12/2020,7537
26/04/2022,04/12/2020,7902
26/04/2022,05/12/2020,6954
26/04/2022,06/12/2020,5909
26/04/2022,07/12/2020,7871
26/04/2022,08/12/2020,6835
26/04/2022,09/12/2020,7724
26/04/2022,10/12/2020,7738
26/04/2022,11/12/2020,7077
26/04/2022,12/12/2020,6957
26/04/2022,13/12/2020,6121
26/04/2022,14/12/2020,8341
26/04/2022,15/12/2020,7568
26/04/2022,16/12/2020,7335
26/04/2022,17/12/2020,6878
26/04/2022,18/12/2020,7262
26/04/2022,19/12/2020,6695
26/04/2022,20/12/2020,7272
26/04/2022,21/12/2020,8138
26/04/2022,22/12/2020,7974
26/04/2022,23/12/2020,8123
26/04/2022,24/12/2020,8294
26/04/2022,25/12/2020,7308
26/04/2022,26/12/2020,8037
26/04/2022,27/12/2020,8634
26/04/2022,28/12/2020,10694
26/04/2022,29/12/2020,8948
26/04/2022,30/12/2020,8850
26/04/2022,31/12/2020,8412
26/04/2022,01/01/2021,8925
26/04/2022,02/01/2021,8571
26/04/2022,03/01/2021,8175
26/04/2022,04/01/2021,10220
26/04/2022,05/01/2021,8991
26/04/2022,06/01/2021,7377
26/04/2022,07/01/2021,7629
26/04/2022,08/01/2021,7254
26/04/2022,09/01/2021,6505
26/04/2022,10/01/2021,6247
26/04/2022,11/01/2021,7103
26/04/2022,12/01/2021,6254
26/04/2022,13/01/2021,5839
26/04/2022,14/01/2021,5739
26/04/2022,15/01/2021,5945
26/04/2022,16/01/2021,5446
26/04/2022,17/01/2021,5034
26/04/2022,18/01/2021,6499
