iss_date,DATARICOVERO1,RICOVERI
26/04/2022,20/02/2020,92
26/04/2022,21/02/2020,123
26/04/2022,22/02/2020,107
26/04/2022,23/02/2020,151
26/04/2022,24/02/2020,191
26/04/2022,25/02/2020,267
26/04/2022,26/02/2020,273
26/04/2022,27/02/2020,317
26/04/2022,28/02/2020,380
26/04/2022,29/02/2020,374
26/04/2022,01/03/2020,441
26/04/2022,02/03/2020,669
26/04/2022,03/03/2020,816
26/04/2022,04/03/2020,914
26/04/2022,05/03/2020,1097
26/04/2022,06/03/2020,1227
26/04/2022,07/03/2020,1203
26/04/2022,08/03/2020,1161
26/04/2022,09/03/2020,1458
26/04/2022,10/03/2020,1586
26/04/2022,11/03/2020,1758
26/04/2022,12/03/2020,1909
26/04/2022,13/03/2020,2336
26/04/2022,14/03/2020,1996
26/04/2022,15/03/2020,1908
26/04/2022,16/03/2020,2491
26/04/2022,17/03/2020,2668
26/04/2022,18/03/2020,2711
26/04/2022,19/03/2020,2786
26/04/2022,20/03/2020,2862
26/04/2022,21/03/2020,2547
26/04/2022,22/03/2020,2196
26/04/2022,23/03/2020,2715
26/04/2022,24/03/2020,2625
26/04/2022,25/03/2020,2318
26/04/2022,26/03/2020,2128
26/04/2022,27/03/2020,2244
26/04/2022,28/03/2020,1750
26/04/2022,29/03/2020,1441
26/04/2022,30/03/2020,1688
26/04/2022,31/03/2020,1594
26/04/2022,01/04/2020,1509
26/04/2022,02/04/2020,1465
26/04/2022,03/04/2020,1271
26/04/2022,04/04/2020,1030
26/04/2022,05/04/2020,843
26/04/2022,06/04/2020,1031
26/04/2022,07/04/2020,1036
26/04/2022,08/04/2020,1052
26/04/2022,09/04/2020,1008
26/04/2022,10/04/2020,931
26/04/2022,11/04/2020,824
26/04/2022,12/04/2020,669
26/04/2022,13/04/2020,625
26/04/2022,14/04/2020,866
26/04/2022,15/04/2020,717
26/04/2022,16/04/2020,718
26/04/2022,17/04/2020,727
26/04/2022,18/04/2020,574
26/04/2022,19/04/2020,469
26/04/2022,20/04/2020,666
26/04/2022,21/04/2020,611
26/04/2022,22/04/2020,611
26/04/2022,23/04/2020,593
26/04/2022,24/04/2020,557
26/04/2022,25/04/2020,431
26/04/2022,26/04/2020,363
26/04/2022,27/04/2020,448
26/04/2022,28/04/2020,442
26/04/2022,29/04/2020,417
26/04/2022,30/04/2020,374
26/04/2022,01/05/2020,280
26/04/2022,02/05/2020,249
26/04/2022,03/05/2020,188
26/04/2022,04/05/2020,302
26/04/2022,05/05/2020,292
26/04/2022,06/05/2020,296
26/04/2022,07/05/2020,293
26/04/2022,08/05/2020,289
26/04/2022,09/05/2020,180
26/04/2022,10/05/2020,164
26/04/2022,11/05/2020,251
26/04/2022,12/05/2020,186
26/04/2022,13/05/2020,201
26/04/2022,14/05/2020,206
26/04/2022,15/05/2020,213
26/04/2022,16/05/2020,139
26/04/2022,17/05/2020,126
26/04/2022,18/05/2020,167
26/04/2022,19/05/2020,155
26/04/2022,20/05/2020,149
26/04/2022,21/05/2020,123
26/04/2022,22/05/2020,127
26/04/2022,23/05/2020,97
26/04/2022,24/05/2020,96
26/04/2022,25/05/2020,152
26/04/2022,26/05/2020,120
26/04/2022,27/05/2020,114
26/04/2022,28/05/2020,83
26/04/2022,29/05/2020,108
26/04/2022,30/05/2020,88
26/04/2022,31/05/2020,57
26/04/2022,01/06/2020,124
26/04/2022,02/06/2020,68
26/04/2022,03/06/2020,96
26/04/2022,04/06/2020,86
26/04/2022,05/06/2020,97
26/04/2022,06/06/2020,54
26/04/2022,07/06/2020,45
26/04/2022,08/06/2020,116
26/04/2022,09/06/2020,80
26/04/2022,10/06/2020,77
26/04/2022,11/06/2020,65
26/04/2022,12/06/2020,82
26/04/2022,13/06/2020,65
26/04/2022,14/06/2020,55
26/04/2022,15/06/2020,82
26/04/2022,16/06/2020,59
26/04/2022,17/06/2020,82
26/04/2022,18/06/2020,80
26/04/2022,19/06/2020,91
26/04/2022,20/06/2020,37
26/04/2022,21/06/2020,50
26/04/2022,22/06/2020,96
26/04/2022,23/06/2020,66
26/04/2022,24/06/2020,88
26/04/2022,25/06/2020,72
26/04/2022,26/06/2020,90
26/04/2022,27/06/2020,42
26/04/2022,28/06/2020,31
26/04/2022,29/06/2020,95
26/04/2022,30/06/2020,68
26/04/2022,01/07/2020,61
26/04/2022,02/07/2020,72
26/04/2022,03/07/2020,83
26/04/2022,04/07/2020,37
26/04/2022,05/07/2020,50
26/04/2022,06/07/2020,80
26/04/2022,07/07/2020,66
26/04/2022,08/07/2020,70
26/04/2022,09/07/2020,63
26/04/2022,10/07/2020,72
26/04/2022,11/07/2020,52
26/04/2022,12/07/2020,44
26/04/2022,13/07/2020,76
26/04/2022,14/07/2020,69
26/04/2022,15/07/2020,68
26/04/2022,16/07/2020,60
26/04/2022,17/07/2020,90
26/04/2022,18/07/2020,51
26/04/2022,19/07/2020,38
26/04/2022,20/07/2020,87
26/04/2022,21/07/2020,81
26/04/2022,22/07/2020,73
26/04/2022,23/07/2020,67
26/04/2022,24/07/2020,69
26/04/2022,25/07/2020,64
26/04/2022,26/07/2020,45
26/04/2022,27/07/2020,68
26/04/2022,28/07/2020,69
26/04/2022,29/07/2020,66
26/04/2022,30/07/2020,65
26/04/2022,31/07/2020,83
26/04/2022,01/08/2020,68
26/04/2022,02/08/2020,54
26/04/2022,03/08/2020,97
26/04/2022,04/08/2020,64
26/04/2022,05/08/2020,87
26/04/2022,06/08/2020,66
26/04/2022,07/08/2020,74
26/04/2022,08/08/2020,58
26/04/2022,09/08/2020,61
26/04/2022,10/08/2020,98
