iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
08/09/2021,28/01/2020,12
08/09/2021,29/01/2020,17
08/09/2021,30/01/2020,23
08/09/2021,31/01/2020,26
08/09/2021,01/02/2020,42
08/09/2021,02/02/2020,35
08/09/2021,03/02/2020,24
08/09/2021,04/02/2020,23
08/09/2021,05/02/2020,29
08/09/2021,06/02/2020,23
08/09/2021,07/02/2020,18
08/09/2021,08/02/2020,15
08/09/2021,09/02/2020,15
08/09/2021,10/02/2020,56
08/09/2021,11/02/2020,21
08/09/2021,12/02/2020,49
08/09/2021,13/02/2020,44
08/09/2021,14/02/2020,62
08/09/2021,15/02/2020,139
08/09/2021,16/02/2020,81
08/09/2021,17/02/2020,131
08/09/2021,18/02/2020,155
08/09/2021,19/02/2020,129
08/09/2021,20/02/2020,383
08/09/2021,21/02/2020,303
08/09/2021,22/02/2020,369
08/09/2021,23/02/2020,479
08/09/2021,24/02/2020,622
08/09/2021,25/02/2020,781
08/09/2021,26/02/2020,693
08/09/2021,27/02/2020,813
08/09/2021,28/02/2020,1145
08/09/2021,29/02/2020,1009
08/09/2021,01/03/2020,2268
08/09/2021,02/03/2020,1806
08/09/2021,03/03/2020,2045
08/09/2021,04/03/2020,1752
08/09/2021,05/03/2020,2390
08/09/2021,06/03/2020,2669
08/09/2021,07/03/2020,2854
08/09/2021,08/03/2020,3355
08/09/2021,09/03/2020,3945
08/09/2021,10/03/2020,5460
08/09/2021,11/03/2020,3714
08/09/2021,12/03/2020,4243
08/09/2021,13/03/2020,4734
08/09/2021,14/03/2020,4105
08/09/2021,15/03/2020,5221
08/09/2021,16/03/2020,4726
08/09/2021,17/03/2020,4041
08/09/2021,18/03/2020,4224
08/09/2021,19/03/2020,3765
08/09/2021,20/03/2020,5364
08/09/2021,21/03/2020,3317
08/09/2021,22/03/2020,3359
08/09/2021,23/03/2020,3820
08/09/2021,24/03/2020,3066
08/09/2021,25/03/2020,3254
08/09/2021,26/03/2020,2793
08/09/2021,27/03/2020,3019
08/09/2021,28/03/2020,2686
08/09/2021,29/03/2020,2104
08/09/2021,30/03/2020,3090
08/09/2021,31/03/2020,2161
08/09/2021,01/04/2020,3366
08/09/2021,02/04/2020,2171
08/09/2021,03/04/2020,2241
08/09/2021,04/04/2020,1877
08/09/2021,05/04/2020,1696
08/09/2021,06/04/2020,1967
08/09/2021,07/04/2020,1817
08/09/2021,08/04/2020,1813
08/09/2021,09/04/2020,1622
08/09/2021,10/04/2020,2186
08/09/2021,11/04/2020,1298
08/09/2021,12/04/2020,1440
08/09/2021,13/04/2020,1310
08/09/2021,14/04/2020,1555
08/09/2021,15/04/2020,1730
08/09/2021,16/04/2020,1374
08/09/2021,17/04/2020,1337
08/09/2021,18/04/2020,1122
08/09/2021,19/04/2020,890
08/09/2021,20/04/2020,1599
08/09/2021,21/04/2020,1013
08/09/2021,22/04/2020,1032
08/09/2021,23/04/2020,952
08/09/2021,24/04/2020,834
08/09/2021,25/04/2020,736
08/09/2021,26/04/2020,577
08/09/2021,27/04/2020,906
08/09/2021,28/04/2020,656
08/09/2021,29/04/2020,617
08/09/2021,30/04/2020,562
08/09/2021,01/05/2020,553
08/09/2021,02/05/2020,410
08/09/2021,03/05/2020,334
08/09/2021,04/05/2020,451
08/09/2021,05/05/2020,459
08/09/2021,06/05/2020,388
08/09/2021,07/05/2020,361
08/09/2021,08/05/2020,412
08/09/2021,09/05/2020,222
08/09/2021,10/05/2020,276
08/09/2021,11/05/2020,327
08/09/2021,12/05/2020,329
08/09/2021,13/05/2020,283
08/09/2021,14/05/2020,248
08/09/2021,15/05/2020,282
08/09/2021,16/05/2020,189
08/09/2021,17/05/2020,149
08/09/2021,18/05/2020,260
08/09/2021,19/05/2020,209
08/09/2021,20/05/2020,234
08/09/2021,21/05/2020,169
08/09/2021,22/05/2020,154
08/09/2021,23/05/2020,116
08/09/2021,24/05/2020,86
08/09/2021,25/05/2020,182
08/09/2021,26/05/2020,148
08/09/2021,27/05/2020,160
08/09/2021,28/05/2020,118
08/09/2021,29/05/2020,115
08/09/2021,30/05/2020,97
08/09/2021,31/05/2020,61
08/09/2021,01/06/2020,134
08/09/2021,02/06/2020,59
08/09/2021,03/06/2020,111
08/09/2021,04/06/2020,92
08/09/2021,05/06/2020,117
08/09/2021,06/06/2020,78
08/09/2021,07/06/2020,64
08/09/2021,08/06/2020,119
08/09/2021,09/06/2020,102
08/09/2021,10/06/2020,101
08/09/2021,11/06/2020,85
08/09/2021,12/06/2020,100
08/09/2021,13/06/2020,66
08/09/2021,14/06/2020,74
08/09/2021,15/06/2020,104
08/09/2021,16/06/2020,91
08/09/2021,17/06/2020,80
08/09/2021,18/06/2020,76
08/09/2021,19/06/2020,75
08/09/2021,20/06/2020,62
08/09/2021,21/06/2020,60
08/09/2021,22/06/2020,82
08/09/2021,23/06/2020,68
08/09/2021,24/06/2020,91
08/09/2021,25/06/2020,76
08/09/2021,26/06/2020,84
08/09/2021,27/06/2020,62
08/09/2021,28/06/2020,53
08/09/2021,29/06/2020,86
08/09/2021,30/06/2020,67
08/09/2021,01/07/2020,107
08/09/2021,02/07/2020,77
08/09/2021,03/07/2020,66
08/09/2021,04/07/2020,68
08/09/2021,05/07/2020,60
08/09/2021,06/07/2020,94
08/09/2021,07/07/2020,97
08/09/2021,08/07/2020,100
08/09/2021,09/07/2020,80
08/09/2021,10/07/2020,108
08/09/2021,11/07/2020,81
08/09/2021,12/07/2020,72
08/09/2021,13/07/2020,96
08/09/2021,14/07/2020,107
08/09/2021,15/07/2020,97
08/09/2021,16/07/2020,86
08/09/2021,17/07/2020,99
08/09/2021,18/07/2020,92
08/09/2021,19/07/2020,88
08/09/2021,20/07/2020,136
08/09/2021,21/07/2020,119
08/09/2021,22/07/2020,115
08/09/2021,23/07/2020,128
08/09/2021,24/07/2020,112
08/09/2021,25/07/2020,125
08/09/2021,26/07/2020,97
08/09/2021,27/07/2020,130
08/09/2021,28/07/2020,134
08/09/2021,29/07/2020,130
08/09/2021,30/07/2020,117
08/09/2021,31/07/2020,118
08/09/2021,01/08/2020,158
08/09/2021,02/08/2020,121
08/09/2021,03/08/2020,205
08/09/2021,04/08/2020,185
08/09/2021,05/08/2020,208
08/09/2021,06/08/2020,207
08/09/2021,07/08/2020,196
08/09/2021,08/08/2020,242
08/09/2021,09/08/2020,202
08/09/2021,10/08/2020,270
08/09/2021,11/08/2020,252
08/09/2021,12/08/2020,263
08/09/2021,13/08/2020,285
08/09/2021,14/08/2020,292
08/09/2021,15/08/2020,342
08/09/2021,16/08/2020,348
08/09/2021,17/08/2020,553
08/09/2021,18/08/2020,596
08/09/2021,19/08/2020,551
08/09/2021,20/08/2020,545
08/09/2021,21/08/2020,593
08/09/2021,22/08/2020,561
08/09/2021,23/08/2020,587
08/09/2021,24/08/2020,659
08/09/2021,25/08/2020,606
08/09/2021,26/08/2020,583
08/09/2021,27/08/2020,548
08/09/2021,28/08/2020,548
08/09/2021,29/08/2020,430
08/09/2021,30/08/2020,416
08/09/2021,31/08/2020,544
08/09/2021,01/09/2020,704
08/09/2021,02/09/2020,603
08/09/2021,03/09/2020,566
08/09/2021,04/09/2020,621
08/09/2021,05/09/2020,528
08/09/2021,06/09/2020,506
08/09/2021,07/09/2020,780
08/09/2021,08/09/2020,637
08/09/2021,09/09/2020,659
08/09/2021,10/09/2020,722
08/09/2021,11/09/2020,621
08/09/2021,12/09/2020,633
08/09/2021,13/09/2020,589
08/09/2021,14/09/2020,843
08/09/2021,15/09/2020,861
08/09/2021,16/09/2020,785
08/09/2021,17/09/2020,811
08/09/2021,18/09/2020,810
08/09/2021,19/09/2020,806
08/09/2021,20/09/2020,793
08/09/2021,21/09/2020,911
08/09/2021,22/09/2020,892
08/09/2021,23/09/2020,844
08/09/2021,24/09/2020,799
08/09/2021,25/09/2020,938
08/09/2021,26/09/2020,899
08/09/2021,27/09/2020,942
08/09/2021,28/09/2020,1281
08/09/2021,29/09/2020,1188
08/09/2021,30/09/2020,1578
08/09/2021,01/10/2020,2106
08/09/2021,02/10/2020,2035
08/09/2021,03/10/2020,2180
08/09/2021,04/10/2020,2168
08/09/2021,05/10/2020,3028
08/09/2021,06/10/2020,2819
08/09/2021,07/10/2020,3314
08/09/2021,08/10/2020,3588
08/09/2021,09/10/2020,3916
08/09/2021,10/10/2020,4416
08/09/2021,11/10/2020,3802
08/09/2021,12/10/2020,5825
08/09/2021,13/10/2020,5523
08/09/2021,14/10/2020,5991
08/09/2021,15/10/2020,6714
08/09/2021,16/10/2020,7425
08/09/2021,17/10/2020,7331
08/09/2021,18/10/2020,7494
08/09/2021,19/10/2020,9965
08/09/2021,20/10/2020,10797
08/09/2021,21/10/2020,10150
08/09/2021,22/10/2020,10359
08/09/2021,23/10/2020,11258
08/09/2021,24/10/2020,10804
08/09/2021,25/10/2020,11133
08/09/2021,26/10/2020,14116
08/09/2021,27/10/2020,12752
08/09/2021,28/10/2020,13640
08/09/2021,29/10/2020,12837
08/09/2021,30/10/2020,13569
08/09/2021,31/10/2020,11349
08/09/2021,01/11/2020,14081
08/09/2021,02/11/2020,16231
08/09/2021,03/11/2020,13923
08/09/2021,04/11/2020,14512
08/09/2021,05/11/2020,14231
08/09/2021,06/11/2020,14748
08/09/2021,07/11/2020,13198
08/09/2021,08/11/2020,12219
08/09/2021,09/11/2020,15553
08/09/2021,10/11/2020,14896
08/09/2021,11/11/2020,13033
08/09/2021,12/11/2020,12846
08/09/2021,13/11/2020,13370
08/09/2021,14/11/2020,12096
08/09/2021,15/11/2020,11348
08/09/2021,16/11/2020,13126
08/09/2021,17/11/2020,10876
08/09/2021,18/11/2020,11230
08/09/2021,19/11/2020,9313
08/09/2021,20/11/2020,10728
08/09/2021,21/11/2020,8207
08/09/2021,22/11/2020,7400
08/09/2021,23/11/2020,9752
08/09/2021,24/11/2020,8379
08/09/2021,25/11/2020,8589
08/09/2021,26/11/2020,7905
08/09/2021,27/11/2020,8178
08/09/2021,28/11/2020,7642
08/09/2021,29/11/2020,5994
08/09/2021,30/11/2020,8871
08/09/2021,01/12/2020,9336
08/09/2021,02/12/2020,8139
08/09/2021,03/12/2020,7587
08/09/2021,04/12/2020,7949
08/09/2021,05/12/2020,6997
08/09/2021,06/12/2020,5917
08/09/2021,07/12/2020,7918
08/09/2021,08/12/2020,6857
08/09/2021,09/12/2020,7709
08/09/2021,10/12/2020,7786
08/09/2021,11/12/2020,7089
08/09/2021,12/12/2020,6970
08/09/2021,13/12/2020,6141
08/09/2021,14/12/2020,8369
08/09/2021,15/12/2020,7558
08/09/2021,16/12/2020,7335
08/09/2021,17/12/2020,6873
08/09/2021,18/12/2020,7262
08/09/2021,19/12/2020,6701
08/09/2021,20/12/2020,7299
08/09/2021,21/12/2020,8136
08/09/2021,22/12/2020,7971
08/09/2021,23/12/2020,8136
08/09/2021,24/12/2020,8313
08/09/2021,25/12/2020,7325
08/09/2021,26/12/2020,8067
08/09/2021,27/12/2020,8647
08/09/2021,28/12/2020,10750
08/09/2021,29/12/2020,8977
08/09/2021,30/12/2020,8885
08/09/2021,31/12/2020,8414
08/09/2021,01/01/2021,8953
08/09/2021,02/01/2021,8583
08/09/2021,03/01/2021,8177
08/09/2021,04/01/2021,10293
08/09/2021,05/01/2021,8984
08/09/2021,06/01/2021,7410
08/09/2021,07/01/2021,7654
08/09/2021,08/01/2021,7299
08/09/2021,09/01/2021,6498
08/09/2021,10/01/2021,6270
08/09/2021,11/01/2021,7123
08/09/2021,12/01/2021,6278
