iss_date,DATARICOVERO1,RICOVERI
08/09/2021,10/08/2020,79
08/09/2021,11/08/2020,58
08/09/2021,12/08/2020,87
08/09/2021,13/08/2020,77
08/09/2021,14/08/2020,79
08/09/2021,15/08/2020,60
08/09/2021,16/08/2020,62
08/09/2021,17/08/2020,81
08/09/2021,18/08/2020,102
08/09/2021,19/08/2020,127
08/09/2021,20/08/2020,77
08/09/2021,21/08/2020,91
08/09/2021,22/08/2020,111
08/09/2021,23/08/2020,89
08/09/2021,24/08/2020,117
08/09/2021,25/08/2020,139
08/09/2021,26/08/2020,142
08/09/2021,27/08/2020,135
08/09/2021,28/08/2020,135
08/09/2021,29/08/2020,106
08/09/2021,30/08/2020,113
08/09/2021,31/08/2020,122
08/09/2021,01/09/2020,151
08/09/2021,02/09/2020,165
08/09/2021,03/09/2020,179
08/09/2021,04/09/2020,164
08/09/2021,05/09/2020,147
08/09/2021,06/09/2020,120
08/09/2021,07/09/2020,200
08/09/2021,08/09/2020,170
08/09/2021,09/09/2020,179
08/09/2021,10/09/2020,200
08/09/2021,11/09/2020,187
08/09/2021,12/09/2020,181
08/09/2021,13/09/2020,173
08/09/2021,14/09/2020,207
08/09/2021,15/09/2020,228
08/09/2021,16/09/2020,226
08/09/2021,17/09/2020,233
08/09/2021,18/09/2020,236
08/09/2021,19/09/2020,190
08/09/2021,20/09/2020,168
08/09/2021,21/09/2020,240
08/09/2021,22/09/2020,248
08/09/2021,23/09/2020,240
08/09/2021,24/09/2020,240
08/09/2021,25/09/2020,260
08/09/2021,26/09/2020,218
08/09/2021,27/09/2020,191
08/09/2021,28/09/2020,257
08/09/2021,29/09/2020,277
08/09/2021,30/09/2020,242
08/09/2021,01/10/2020,316
08/09/2021,02/10/2020,342
08/09/2021,03/10/2020,356
08/09/2021,04/10/2020,322
08/09/2021,05/10/2020,424
08/09/2021,06/10/2020,469
08/09/2021,07/10/2020,462
08/09/2021,08/10/2020,513
08/09/2021,09/10/2020,555
08/09/2021,10/10/2020,565
08/09/2021,11/10/2020,586
08/09/2021,12/10/2020,736
08/09/2021,13/10/2020,806
08/09/2021,14/10/2020,827
08/09/2021,15/10/2020,943
08/09/2021,16/10/2020,943
08/09/2021,17/10/2020,1110
08/09/2021,18/10/2020,1043
08/09/2021,19/10/2020,1281
08/09/2021,20/10/2020,1388
08/09/2021,21/10/2020,1407
08/09/2021,22/10/2020,1511
08/09/2021,23/10/2020,1705
08/09/2021,24/10/2020,1574
08/09/2021,25/10/2020,1660
08/09/2021,26/10/2020,1968
08/09/2021,27/10/2020,1964
08/09/2021,28/10/2020,2003
08/09/2021,29/10/2020,2101
08/09/2021,30/10/2020,2288
08/09/2021,31/10/2020,2069
08/09/2021,01/11/2020,1928
08/09/2021,02/11/2020,2423
08/09/2021,03/11/2020,2481
08/09/2021,04/11/2020,2598
08/09/2021,05/11/2020,2621
08/09/2021,06/11/2020,2559
08/09/2021,07/11/2020,2432
08/09/2021,08/11/2020,2185
08/09/2021,09/11/2020,2493
08/09/2021,10/11/2020,2526
08/09/2021,11/11/2020,2635
08/09/2021,12/11/2020,2535
08/09/2021,13/11/2020,2556
08/09/2021,14/11/2020,2318
08/09/2021,15/11/2020,2008
08/09/2021,16/11/2020,2478
08/09/2021,17/11/2020,2466
08/09/2021,18/11/2020,2319
08/09/2021,19/11/2020,2309
08/09/2021,20/11/2020,2208
08/09/2021,21/11/2020,1819
08/09/2021,22/11/2020,1605
08/09/2021,23/11/2020,2027
08/09/2021,24/11/2020,1958
08/09/2021,25/11/2020,1843
08/09/2021,26/11/2020,1777
08/09/2021,27/11/2020,1780
08/09/2021,28/11/2020,1610
08/09/2021,29/11/2020,1375
08/09/2021,30/11/2020,1598
08/09/2021,01/12/2020,1614
08/09/2021,02/12/2020,1620
08/09/2021,03/12/2020,1572
08/09/2021,04/12/2020,1541
08/09/2021,05/12/2020,1428
08/09/2021,06/12/2020,1263
08/09/2021,07/12/2020,1412
08/09/2021,08/12/2020,1286
08/09/2021,09/12/2020,1431
08/09/2021,10/12/2020,1392
08/09/2021,11/12/2020,1439
08/09/2021,12/12/2020,1257
08/09/2021,13/12/2020,1042
08/09/2021,14/12/2020,1351
08/09/2021,15/12/2020,1264
08/09/2021,16/12/2020,1247
08/09/2021,17/12/2020,1286
08/09/2021,18/12/2020,1258
08/09/2021,19/12/2020,1192
08/09/2021,20/12/2020,1033
08/09/2021,21/12/2020,1252
08/09/2021,22/12/2020,1278
08/09/2021,23/12/2020,1237
08/09/2021,24/12/2020,1250
08/09/2021,25/12/2020,992
08/09/2021,26/12/2020,1136
08/09/2021,27/12/2020,1192
08/09/2021,28/12/2020,1349
08/09/2021,29/12/2020,1409
08/09/2021,30/12/2020,1325
08/09/2021,31/12/2020,1369
08/09/2021,01/01/2021,1144
08/09/2021,02/01/2021,1404
08/09/2021,03/01/2021,1197
08/09/2021,04/01/2021,1423
08/09/2021,05/01/2021,1452
08/09/2021,06/01/2021,1207
08/09/2021,07/01/2021,1398
08/09/2021,08/01/2021,1460
08/09/2021,09/01/2021,1272
08/09/2021,10/01/2021,1144
08/09/2021,11/01/2021,1340
08/09/2021,12/01/2021,1296
08/09/2021,13/01/2021,1277
08/09/2021,14/01/2021,1278
08/09/2021,15/01/2021,1244
08/09/2021,16/01/2021,1187
08/09/2021,17/01/2021,925
08/09/2021,18/01/2021,1152
08/09/2021,19/01/2021,1072
08/09/2021,20/01/2021,1072
08/09/2021,21/01/2021,1134
08/09/2021,22/01/2021,1058
08/09/2021,23/01/2021,986
08/09/2021,24/01/2021,855
08/09/2021,25/01/2021,1162
08/09/2021,26/01/2021,973
08/09/2021,27/01/2021,920
08/09/2021,28/01/2021,974
08/09/2021,29/01/2021,1015
08/09/2021,30/01/2021,899
08/09/2021,31/01/2021,822
08/09/2021,01/02/2021,1051
08/09/2021,02/02/2021,978
08/09/2021,03/02/2021,976
08/09/2021,04/02/2021,968
08/09/2021,05/02/2021,975
08/09/2021,06/02/2021,896
08/09/2021,07/02/2021,836
08/09/2021,08/02/2021,1025
08/09/2021,09/02/2021,955
08/09/2021,10/02/2021,1002
08/09/2021,11/02/2021,970
08/09/2021,12/02/2021,932
08/09/2021,13/02/2021,847
08/09/2021,14/02/2021,733
08/09/2021,15/02/2021,970
08/09/2021,16/02/2021,943
08/09/2021,17/02/2021,1021
08/09/2021,18/02/2021,1047
08/09/2021,19/02/2021,1031
08/09/2021,20/02/2021,989
08/09/2021,21/02/2021,931
08/09/2021,22/02/2021,1276
08/09/2021,23/02/2021,1270
08/09/2021,24/02/2021,1200
08/09/2021,25/02/2021,1202
08/09/2021,26/02/2021,1344
08/09/2021,27/02/2021,1327
08/09/2021,28/02/2021,1157
08/09/2021,01/03/2021,1456
08/09/2021,02/03/2021,1634
08/09/2021,03/03/2021,1600
08/09/2021,04/03/2021,1576
08/09/2021,05/03/2021,1698
08/09/2021,06/03/2021,1572
08/09/2021,07/03/2021,1368
08/09/2021,08/03/2021,1838
08/09/2021,09/03/2021,1845
08/09/2021,10/03/2021,1848
08/09/2021,11/03/2021,1725
08/09/2021,12/03/2021,1865
08/09/2021,13/03/2021,1834
08/09/2021,14/03/2021,1604
08/09/2021,15/03/2021,2023
08/09/2021,16/03/2021,2044
08/09/2021,17/03/2021,1906
08/09/2021,18/03/2021,1802
08/09/2021,19/03/2021,1867
08/09/2021,20/03/2021,1803
08/09/2021,21/03/2021,1631
08/09/2021,22/03/2021,1908
08/09/2021,23/03/2021,1835
08/09/2021,24/03/2021,1789
08/09/2021,25/03/2021,1846
08/09/2021,26/03/2021,1901
08/09/2021,27/03/2021,1688
08/09/2021,28/03/2021,1397
08/09/2021,29/03/2021,1852
08/09/2021,30/03/2021,1750
08/09/2021,31/03/2021,1716
08/09/2021,01/04/2021,1713
08/09/2021,02/04/2021,1822
08/09/2021,03/04/2021,1603
08/09/2021,04/04/2021,1297
08/09/2021,05/04/2021,1370
08/09/2021,06/04/2021,1601
08/09/2021,07/04/2021,1469
08/09/2021,08/04/2021,1362
08/09/2021,09/04/2021,1382
08/09/2021,10/04/2021,1254
08/09/2021,11/04/2021,1108
08/09/2021,12/04/2021,1219
08/09/2021,13/04/2021,1298
08/09/2021,14/04/2021,1143
08/09/2021,15/04/2021,1123
08/09/2021,16/04/2021,1039
08/09/2021,17/04/2021,1002
08/09/2021,18/04/2021,1002
08/09/2021,19/04/2021,1101
08/09/2021,20/04/2021,1107
08/09/2021,21/04/2021,1085
08/09/2021,22/04/2021,987
08/09/2021,23/04/2021,1036
08/09/2021,24/04/2021,937
08/09/2021,25/04/2021,830
08/09/2021,26/04/2021,1002
08/09/2021,27/04/2021,928
08/09/2021,28/04/2021,966
08/09/2021,29/04/2021,850
08/09/2021,30/04/2021,886
08/09/2021,01/05/2021,741
08/09/2021,02/05/2021,661
08/09/2021,03/05/2021,849
08/09/2021,04/05/2021,829
08/09/2021,05/05/2021,746
08/09/2021,06/05/2021,674
08/09/2021,07/05/2021,672
08/09/2021,08/05/2021,612
08/09/2021,09/05/2021,453
08/09/2021,10/05/2021,655
08/09/2021,11/05/2021,536
08/09/2021,12/05/2021,548
08/09/2021,13/05/2021,541
08/09/2021,14/05/2021,490
08/09/2021,15/05/2021,416
08/09/2021,16/05/2021,358
08/09/2021,17/05/2021,469
08/09/2021,18/05/2021,380
08/09/2021,19/05/2021,374
08/09/2021,20/05/2021,367
08/09/2021,21/05/2021,325
08/09/2021,22/05/2021,273
08/09/2021,23/05/2021,264
08/09/2021,24/05/2021,299
08/09/2021,25/05/2021,254
08/09/2021,26/05/2021,282
08/09/2021,27/05/2021,222
08/09/2021,28/05/2021,267
08/09/2021,29/05/2021,214
08/09/2021,30/05/2021,181
08/09/2021,31/05/2021,220
08/09/2021,01/06/2021,213
08/09/2021,02/06/2021,171
08/09/2021,03/06/2021,180
08/09/2021,04/06/2021,191
08/09/2021,05/06/2021,147
08/09/2021,06/06/2021,161
08/09/2021,07/06/2021,182
08/09/2021,08/06/2021,157
08/09/2021,09/06/2021,152
08/09/2021,10/06/2021,122
08/09/2021,11/06/2021,124
08/09/2021,12/06/2021,122
08/09/2021,13/06/2021,113
08/09/2021,14/06/2021,108
08/09/2021,15/06/2021,120
08/09/2021,16/06/2021,104
08/09/2021,17/06/2021,89
08/09/2021,18/06/2021,89
08/09/2021,19/06/2021,70
08/09/2021,20/06/2021,65
08/09/2021,21/06/2021,76
08/09/2021,22/06/2021,101
08/09/2021,23/06/2021,66
08/09/2021,24/06/2021,87
08/09/2021,25/06/2021,66
08/09/2021,26/06/2021,70
08/09/2021,27/06/2021,56
08/09/2021,28/06/2021,75
08/09/2021,29/06/2021,70
08/09/2021,30/06/2021,68
08/09/2021,01/07/2021,70
08/09/2021,02/07/2021,52
08/09/2021,03/07/2021,57
08/09/2021,04/07/2021,62
08/09/2021,05/07/2021,65
08/09/2021,06/07/2021,67
08/09/2021,07/07/2021,82
08/09/2021,08/07/2021,91
08/09/2021,09/07/2021,76
08/09/2021,10/07/2021,69
08/09/2021,11/07/2021,72
08/09/2021,12/07/2021,79
08/09/2021,13/07/2021,108
08/09/2021,14/07/2021,98
08/09/2021,15/07/2021,102
08/09/2021,16/07/2021,114
08/09/2021,17/07/2021,124
08/09/2021,18/07/2021,116
08/09/2021,19/07/2021,158
08/09/2021,20/07/2021,162
08/09/2021,21/07/2021,172
08/09/2021,22/07/2021,188
08/09/2021,23/07/2021,186
08/09/2021,24/07/2021,187
08/09/2021,25/07/2021,213
08/09/2021,26/07/2021,205
08/09/2021,27/07/2021,206
08/09/2021,28/07/2021,221
08/09/2021,29/07/2021,221
08/09/2021,30/07/2021,249
08/09/2021,31/07/2021,227
08/09/2021,01/08/2021,227
08/09/2021,02/08/2021,262
08/09/2021,03/08/2021,288
08/09/2021,04/08/2021,283
08/09/2021,05/08/2021,270
08/09/2021,06/08/2021,308
08/09/2021,07/08/2021,277
08/09/2021,08/08/2021,257
08/09/2021,09/08/2021,337
08/09/2021,10/08/2021,311
08/09/2021,11/08/2021,323
08/09/2021,12/08/2021,313
08/09/2021,13/08/2021,351
08/09/2021,14/08/2021,307
08/09/2021,15/08/2021,299
08/09/2021,16/08/2021,387
08/09/2021,17/08/2021,332
08/09/2021,18/08/2021,385
08/09/2021,19/08/2021,326
08/09/2021,20/08/2021,332
08/09/2021,21/08/2021,357
08/09/2021,22/08/2021,277
08/09/2021,23/08/2021,354
08/09/2021,24/08/2021,355
08/09/2021,25/08/2021,333
08/09/2021,26/08/2021,378
08/09/2021,27/08/2021,352
08/09/2021,28/08/2021,328
08/09/2021,29/08/2021,294
08/09/2021,30/08/2021,288
08/09/2021,31/08/2021,293
08/09/2021,01/09/2021,302
08/09/2021,02/09/2021,312
08/09/2021,03/09/2021,299
08/09/2021,04/09/2021,269
08/09/2021,05/09/2021,212
08/09/2021,06/09/2021,230
08/09/2021,07/09/2021,116
08/09/2021,08/09/2021,6
08/09/2021,,4154591
