iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
11/01/2022,28/01/2020,13
11/01/2022,29/01/2020,17
11/01/2022,30/01/2020,25
11/01/2022,31/01/2020,28
11/01/2022,01/02/2020,42
11/01/2022,02/02/2020,35
11/01/2022,03/02/2020,23
11/01/2022,04/02/2020,22
11/01/2022,05/02/2020,28
11/01/2022,06/02/2020,23
11/01/2022,07/02/2020,19
11/01/2022,08/02/2020,16
11/01/2022,09/02/2020,16
11/01/2022,10/02/2020,55
11/01/2022,11/02/2020,23
11/01/2022,12/02/2020,50
11/01/2022,13/02/2020,44
11/01/2022,14/02/2020,63
11/01/2022,15/02/2020,140
11/01/2022,16/02/2020,77
11/01/2022,17/02/2020,137
11/01/2022,18/02/2020,151
11/01/2022,19/02/2020,135
11/01/2022,20/02/2020,384
11/01/2022,21/02/2020,299
11/01/2022,22/02/2020,380
11/01/2022,23/02/2020,465
11/01/2022,24/02/2020,614
11/01/2022,25/02/2020,771
11/01/2022,26/02/2020,688
11/01/2022,27/02/2020,809
11/01/2022,28/02/2020,1136
11/01/2022,29/02/2020,1007
11/01/2022,01/03/2020,2264
11/01/2022,02/03/2020,1796
11/01/2022,03/03/2020,2038
11/01/2022,04/03/2020,1762
11/01/2022,05/03/2020,2382
11/01/2022,06/03/2020,2664
11/01/2022,07/03/2020,2853
11/01/2022,08/03/2020,3374
11/01/2022,09/03/2020,3968
11/01/2022,10/03/2020,5473
11/01/2022,11/03/2020,3751
11/01/2022,12/03/2020,4261
11/01/2022,13/03/2020,4754
11/01/2022,14/03/2020,4094
11/01/2022,15/03/2020,5205
11/01/2022,16/03/2020,4723
11/01/2022,17/03/2020,4043
11/01/2022,18/03/2020,4192
11/01/2022,19/03/2020,3744
11/01/2022,20/03/2020,5401
11/01/2022,21/03/2020,3339
11/01/2022,22/03/2020,3366
11/01/2022,23/03/2020,3812
11/01/2022,24/03/2020,3052
11/01/2022,25/03/2020,3236
11/01/2022,26/03/2020,2788
11/01/2022,27/03/2020,2996
11/01/2022,28/03/2020,2664
11/01/2022,29/03/2020,2083
11/01/2022,30/03/2020,3066
11/01/2022,31/03/2020,2160
11/01/2022,01/04/2020,3384
11/01/2022,02/04/2020,2190
11/01/2022,03/04/2020,2244
11/01/2022,04/04/2020,1901
11/01/2022,05/04/2020,1722
11/01/2022,06/04/2020,1936
11/01/2022,07/04/2020,1830
11/01/2022,08/04/2020,1806
11/01/2022,09/04/2020,1660
11/01/2022,10/04/2020,2179
11/01/2022,11/04/2020,1287
11/01/2022,12/04/2020,1435
11/01/2022,13/04/2020,1310
11/01/2022,14/04/2020,1575
11/01/2022,15/04/2020,1752
11/01/2022,16/04/2020,1400
11/01/2022,17/04/2020,1368
11/01/2022,18/04/2020,1150
11/01/2022,19/04/2020,909
11/01/2022,20/04/2020,1623
11/01/2022,21/04/2020,1017
11/01/2022,22/04/2020,1047
11/01/2022,23/04/2020,960
11/01/2022,24/04/2020,842
11/01/2022,25/04/2020,742
11/01/2022,26/04/2020,589
11/01/2022,27/04/2020,917
11/01/2022,28/04/2020,661
11/01/2022,29/04/2020,626
11/01/2022,30/04/2020,570
11/01/2022,01/05/2020,562
11/01/2022,02/05/2020,415
11/01/2022,03/05/2020,329
11/01/2022,04/05/2020,453
11/01/2022,05/05/2020,469
11/01/2022,06/05/2020,392
11/01/2022,07/05/2020,368
11/01/2022,08/05/2020,418
11/01/2022,09/05/2020,226
11/01/2022,10/05/2020,270
11/01/2022,11/05/2020,327
11/01/2022,12/05/2020,327
11/01/2022,13/05/2020,291
11/01/2022,14/05/2020,250
11/01/2022,15/05/2020,285
11/01/2022,16/05/2020,194
11/01/2022,17/05/2020,158
11/01/2022,18/05/2020,256
11/01/2022,19/05/2020,206
11/01/2022,20/05/2020,231
11/01/2022,21/05/2020,169
11/01/2022,22/05/2020,155
11/01/2022,23/05/2020,124
11/01/2022,24/05/2020,89
11/01/2022,25/05/2020,189
11/01/2022,26/05/2020,150
11/01/2022,27/05/2020,163
11/01/2022,28/05/2020,127
11/01/2022,29/05/2020,117
11/01/2022,30/05/2020,96
11/01/2022,31/05/2020,62
11/01/2022,01/06/2020,137
11/01/2022,02/06/2020,59
11/01/2022,03/06/2020,115
11/01/2022,04/06/2020,94
11/01/2022,05/06/2020,117
11/01/2022,06/06/2020,79
11/01/2022,07/06/2020,65
11/01/2022,08/06/2020,116
11/01/2022,09/06/2020,103
11/01/2022,10/06/2020,100
11/01/2022,11/06/2020,87
11/01/2022,12/06/2020,104
11/01/2022,13/06/2020,67
11/01/2022,14/06/2020,73
11/01/2022,15/06/2020,101
11/01/2022,16/06/2020,92
11/01/2022,17/06/2020,78
11/01/2022,18/06/2020,79
11/01/2022,19/06/2020,74
11/01/2022,20/06/2020,63
11/01/2022,21/06/2020,60
11/01/2022,22/06/2020,80
11/01/2022,23/06/2020,71
11/01/2022,24/06/2020,91
11/01/2022,25/06/2020,75
11/01/2022,26/06/2020,89
11/01/2022,27/06/2020,61
11/01/2022,28/06/2020,54
11/01/2022,29/06/2020,88
11/01/2022,30/06/2020,66
11/01/2022,01/07/2020,106
11/01/2022,02/07/2020,76
11/01/2022,03/07/2020,66
11/01/2022,04/07/2020,69
11/01/2022,05/07/2020,60
11/01/2022,06/07/2020,93
11/01/2022,07/07/2020,97
11/01/2022,08/07/2020,99
11/01/2022,09/07/2020,80
11/01/2022,10/07/2020,107
11/01/2022,11/07/2020,81
11/01/2022,12/07/2020,74
11/01/2022,13/07/2020,98
11/01/2022,14/07/2020,109
11/01/2022,15/07/2020,97
11/01/2022,16/07/2020,87
11/01/2022,17/07/2020,100
11/01/2022,18/07/2020,92
11/01/2022,19/07/2020,88
11/01/2022,20/07/2020,134
11/01/2022,21/07/2020,120
11/01/2022,22/07/2020,115
11/01/2022,23/07/2020,131
11/01/2022,24/07/2020,111
11/01/2022,25/07/2020,126
11/01/2022,26/07/2020,98
11/01/2022,27/07/2020,129
11/01/2022,28/07/2020,134
11/01/2022,29/07/2020,130
11/01/2022,30/07/2020,117
11/01/2022,31/07/2020,116
11/01/2022,01/08/2020,155
11/01/2022,02/08/2020,120
11/01/2022,03/08/2020,205
11/01/2022,04/08/2020,184
11/01/2022,05/08/2020,209
11/01/2022,06/08/2020,202
11/01/2022,07/08/2020,194
11/01/2022,08/08/2020,243
11/01/2022,09/08/2020,202
11/01/2022,10/08/2020,269
11/01/2022,11/08/2020,252
11/01/2022,12/08/2020,263
11/01/2022,13/08/2020,286
11/01/2022,14/08/2020,290
11/01/2022,15/08/2020,338
11/01/2022,16/08/2020,348
11/01/2022,17/08/2020,552
11/01/2022,18/08/2020,592
11/01/2022,19/08/2020,551
11/01/2022,20/08/2020,547
11/01/2022,21/08/2020,595
11/01/2022,22/08/2020,568
11/01/2022,23/08/2020,590
11/01/2022,24/08/2020,658
11/01/2022,25/08/2020,612
11/01/2022,26/08/2020,585
11/01/2022,27/08/2020,546
11/01/2022,28/08/2020,548
11/01/2022,29/08/2020,431
11/01/2022,30/08/2020,417
11/01/2022,31/08/2020,542
11/01/2022,01/09/2020,706
11/01/2022,02/09/2020,604
11/01/2022,03/09/2020,563
11/01/2022,04/09/2020,624
11/01/2022,05/09/2020,532
11/01/2022,06/09/2020,508
11/01/2022,07/09/2020,781
11/01/2022,08/09/2020,643
11/01/2022,09/09/2020,661
11/01/2022,10/09/2020,723
11/01/2022,11/09/2020,622
11/01/2022,12/09/2020,633
11/01/2022,13/09/2020,590
11/01/2022,14/09/2020,847
11/01/2022,15/09/2020,866
11/01/2022,16/09/2020,789
11/01/2022,17/09/2020,808
11/01/2022,18/09/2020,811
11/01/2022,19/09/2020,808
11/01/2022,20/09/2020,792
11/01/2022,21/09/2020,913
11/01/2022,22/09/2020,893
11/01/2022,23/09/2020,844
11/01/2022,24/09/2020,806
11/01/2022,25/09/2020,936
11/01/2022,26/09/2020,896
11/01/2022,27/09/2020,941
11/01/2022,28/09/2020,1282
11/01/2022,29/09/2020,1199
11/01/2022,30/09/2020,1582
11/01/2022,01/10/2020,2113
11/01/2022,02/10/2020,2039
11/01/2022,03/10/2020,2179
11/01/2022,04/10/2020,2170
11/01/2022,05/10/2020,3032
11/01/2022,06/10/2020,2833
11/01/2022,07/10/2020,3324
11/01/2022,08/10/2020,3589
11/01/2022,09/10/2020,3919
11/01/2022,10/10/2020,4424
11/01/2022,11/10/2020,3817
11/01/2022,12/10/2020,5830
11/01/2022,13/10/2020,5536
11/01/2022,14/10/2020,6003
11/01/2022,15/10/2020,6724
11/01/2022,16/10/2020,7431
11/01/2022,17/10/2020,7337
11/01/2022,18/10/2020,7506
11/01/2022,19/10/2020,9982
11/01/2022,20/10/2020,10818
11/01/2022,21/10/2020,10183
11/01/2022,22/10/2020,10370
11/01/2022,23/10/2020,11271
11/01/2022,24/10/2020,10825
11/01/2022,25/10/2020,11161
11/01/2022,26/10/2020,14125
11/01/2022,27/10/2020,12771
11/01/2022,28/10/2020,13667
11/01/2022,29/10/2020,12852
11/01/2022,30/10/2020,13587
11/01/2022,31/10/2020,11377
11/01/2022,01/11/2020,14104
11/01/2022,02/11/2020,16267
11/01/2022,03/11/2020,13955
11/01/2022,04/11/2020,14543
11/01/2022,05/11/2020,14265
11/01/2022,06/11/2020,14767
11/01/2022,07/11/2020,13222
11/01/2022,08/11/2020,12254
11/01/2022,09/11/2020,15596
11/01/2022,10/11/2020,14933
11/01/2022,11/11/2020,13078
11/01/2022,12/11/2020,12898
11/01/2022,13/11/2020,13408
11/01/2022,14/11/2020,12134
11/01/2022,15/11/2020,11366
11/01/2022,16/11/2020,13146
11/01/2022,17/11/2020,10913
11/01/2022,18/11/2020,11273
11/01/2022,19/11/2020,9337
11/01/2022,20/11/2020,10749
11/01/2022,21/11/2020,8211
11/01/2022,22/11/2020,7419
11/01/2022,23/11/2020,9765
11/01/2022,24/11/2020,8394
11/01/2022,25/11/2020,8606
11/01/2022,26/11/2020,7923
11/01/2022,27/11/2020,8191
11/01/2022,28/11/2020,7645
11/01/2022,29/11/2020,6009
11/01/2022,30/11/2020,8868
11/01/2022,01/12/2020,9327
11/01/2022,02/12/2020,8149
11/01/2022,03/12/2020,7575
11/01/2022,04/12/2020,7942
11/01/2022,05/12/2020,6988
11/01/2022,06/12/2020,5925
11/01/2022,07/12/2020,7911
11/01/2022,08/12/2020,6859
11/01/2022,09/12/2020,7736
11/01/2022,10/12/2020,7797
11/01/2022,11/12/2020,7102
11/01/2022,12/12/2020,6988
11/01/2022,13/12/2020,6152
11/01/2022,14/12/2020,8379
11/01/2022,15/12/2020,7579
11/01/2022,16/12/2020,7353
11/01/2022,17/12/2020,6886
11/01/2022,18/12/2020,7279
11/01/2022,19/12/2020,6711
11/01/2022,20/12/2020,7308
11/01/2022,21/12/2020,8159
11/01/2022,22/12/2020,7994
11/01/2022,23/12/2020,8146
11/01/2022,24/12/2020,8331
11/01/2022,25/12/2020,7331
11/01/2022,26/12/2020,8069
11/01/2022,27/12/2020,8648
11/01/2022,28/12/2020,10743
11/01/2022,29/12/2020,8977
11/01/2022,30/12/2020,8893
11/01/2022,31/12/2020,8437
11/01/2022,01/01/2021,8964
11/01/2022,02/01/2021,8600
11/01/2022,03/01/2021,8195
11/01/2022,04/01/2021,10249
11/01/2022,05/01/2021,9006
11/01/2022,06/01/2021,7414
11/01/2022,07/01/2021,7663
11/01/2022,08/01/2021,7289
11/01/2022,09/01/2021,6509
11/01/2022,10/01/2021,6268
11/01/2022,11/01/2021,7126
11/01/2022,12/01/2021,6277
11/01/2022,13/01/2021,5868
11/01/2022,14/01/2021,5760
11/01/2022,15/01/2021,5959
11/01/2022,16/01/2021,5454
11/01/2022,17/01/2021,5045
11/01/2022,18/01/2021,6518
11/01/2022,19/01/2021,5955
11/01/2022,20/01/2021,6377
11/01/2022,21/01/2021,5635
11/01/2022,22/01/2021,6017
11/01/2022,23/01/2021,5928
11/01/2022,24/01/2021,5450
11/01/2022,25/01/2021,6715
11/01/2022,26/01/2021,5823
11/01/2022,27/01/2021,5799
11/01/2022,28/01/2021,5715
11/01/2022,29/01/2021,5549
11/01/2022,30/01/2021,5394
11/01/2022,31/01/2021,4999
11/01/2022,01/02/2021,7541
11/01/2022,02/02/2021,6293
11/01/2022,03/02/2021,6248
11/01/2022,04/02/2021,6002
11/01/2022,05/02/2021,6216
11/01/2022,06/02/2021,6170
11/01/2022,07/02/2021,5651
11/01/2022,08/02/2021,6997
11/01/2022,09/02/2021,6219
11/01/2022,10/02/2021,6789
11/01/2022,11/02/2021,5880
11/01/2022,12/02/2021,6081
11/01/2022,13/02/2021,5726
11/01/2022,14/02/2021,5768
11/01/2022,15/02/2021,7680
11/01/2022,16/02/2021,7207
11/01/2022,17/02/2021,7912
11/01/2022,18/02/2021,8087
11/01/2022,19/02/2021,8199
11/01/2022,20/02/2021,8871
11/01/2022,21/02/2021,8226
11/01/2022,22/02/2021,10839
11/01/2022,23/02/2021,9803
11/01/2022,24/02/2021,10045
11/01/2022,25/02/2021,9600
11/01/2022,26/02/2021,10156
11/01/2022,27/02/2021,9693
11/01/2022,28/02/2021,9230
11/01/2022,01/03/2021,14277
11/01/2022,02/03/2021,11908
11/01/2022,03/03/2021,11956
11/01/2022,04/03/2021,11560
11/01/2022,05/03/2021,12497
11/01/2022,06/03/2021,11792
11/01/2022,07/03/2021,11282
11/01/2022,08/03/2021,14612
11/01/2022,09/03/2021,12244
11/01/2022,10/03/2021,13744
11/01/2022,11/03/2021,12011
11/01/2022,12/03/2021,12626
11/01/2022,13/03/2021,11595
11/01/2022,14/03/2021,11170
11/01/2022,15/03/2021,14244
11/01/2022,16/03/2021,11904
11/01/2022,17/03/2021,11997
11/01/2022,18/03/2021,11487
11/01/2022,19/03/2021,11584
11/01/2022,20/03/2021,11548
11/01/2022,21/03/2021,10348
11/01/2022,22/03/2021,13208
11/01/2022,23/03/2021,11637
11/01/2022,24/03/2021,11226
11/01/2022,25/03/2021,11176
11/01/2022,26/03/2021,10701
11/01/2022,27/03/2021,9642
11/01/2022,28/03/2021,9164
11/01/2022,29/03/2021,11317
11/01/2022,30/03/2021,9862
11/01/2022,31/03/2021,8629
11/01/2022,01/04/2021,9576
11/01/2022,02/04/2021,8443
11/01/2022,03/04/2021,7119
11/01/2022,04/04/2021,6485
11/01/2022,05/04/2021,7411
11/01/2022,06/04/2021,8269
11/01/2022,07/04/2021,8216
11/01/2022,08/04/2021,7972
11/01/2022,09/04/2021,7238
11/01/2022,10/04/2021,7438
11/01/2022,11/04/2021,6702
11/01/2022,12/04/2021,8363
11/01/2022,13/04/2021,7338
11/01/2022,14/04/2021,7082
11/01/2022,15/04/2021,6852
11/01/2022,16/04/2021,6857
11/01/2022,17/04/2021,6139
11/01/2022,18/04/2021,6426
11/01/2022,19/04/2021,7608
11/01/2022,20/04/2021,7235
11/01/2022,21/04/2021,7023
11/01/2022,22/04/2021,6752
11/01/2022,23/04/2021,6689
11/01/2022,24/04/2021,6153
11/01/2022,25/04/2021,5814
11/01/2022,26/04/2021,6851
11/01/2022,27/04/2021,6000
11/01/2022,28/04/2021,5712
11/01/2022,29/04/2021,5063
11/01/2022,30/04/2021,4750
11/01/2022,01/05/2021,5006
11/01/2022,02/05/2021,4224
11/01/2022,03/05/2021,5243
11/01/2022,04/05/2021,4576
11/01/2022,05/05/2021,4586
11/01/2022,06/05/2021,3952
11/01/2022,07/05/2021,3788
11/01/2022,08/05/2021,3344
11/01/2022,09/05/2021,3197
11/01/2022,10/05/2021,3871
11/01/2022,11/05/2021,3193
11/01/2022,12/05/2021,3045
11/01/2022,13/05/2021,2772
11/01/2022,14/05/2021,2502
11/01/2022,15/05/2021,2336
11/01/2022,16/05/2021,2119
11/01/2022,17/05/2021,2424
11/01/2022,18/05/2021,2278
11/01/2022,19/05/2021,2078
11/01/2022,20/05/2021,1914
11/01/2022,21/05/2021,1740
11/01/2022,22/05/2021,1540
11/01/2022,23/05/2021,1547
11/01/2022,24/05/2021,1830
11/01/2022,25/05/2021,1561
11/01/2022,26/05/2021,1533
11/01/2022,27/05/2021,1414
11/01/2022,28/05/2021,1354
11/01/2022,29/05/2021,1139
11/01/2022,30/05/2021,1109
11/01/2022,31/05/2021,1192
11/01/2022,01/06/2021,1221
11/01/2022,02/06/2021,1114
11/01/2022,03/06/2021,1088
11/01/2022,04/06/2021,1061
11/01/2022,05/06/2021,912
11/01/2022,06/06/2021,768
11/01/2022,07/06/2021,902
11/01/2022,08/06/2021,760
11/01/2022,09/06/2021,761
11/01/2022,10/06/2021,736
11/01/2022,11/06/2021,566
