iss_date,DATARICOVERO1,RICOVERI
11/01/2022,21/04/2020,587
11/01/2022,22/04/2020,591
11/01/2022,23/04/2020,577
11/01/2022,24/04/2020,546
11/01/2022,25/04/2020,424
11/01/2022,26/04/2020,357
11/01/2022,27/04/2020,430
11/01/2022,28/04/2020,428
11/01/2022,29/04/2020,406
11/01/2022,30/04/2020,362
11/01/2022,01/05/2020,273
11/01/2022,02/05/2020,235
11/01/2022,03/05/2020,182
11/01/2022,04/05/2020,285
11/01/2022,05/05/2020,282
11/01/2022,06/05/2020,282
11/01/2022,07/05/2020,271
11/01/2022,08/05/2020,274
11/01/2022,09/05/2020,163
11/01/2022,10/05/2020,156
11/01/2022,11/05/2020,230
11/01/2022,12/05/2020,174
11/01/2022,13/05/2020,181
11/01/2022,14/05/2020,193
11/01/2022,15/05/2020,195
11/01/2022,16/05/2020,135
11/01/2022,17/05/2020,117
11/01/2022,18/05/2020,152
11/01/2022,19/05/2020,142
11/01/2022,20/05/2020,138
11/01/2022,21/05/2020,110
11/01/2022,22/05/2020,113
11/01/2022,23/05/2020,90
11/01/2022,24/05/2020,85
11/01/2022,25/05/2020,140
11/01/2022,26/05/2020,106
11/01/2022,27/05/2020,100
11/01/2022,28/05/2020,77
11/01/2022,29/05/2020,97
11/01/2022,30/05/2020,78
11/01/2022,31/05/2020,49
11/01/2022,01/06/2020,101
11/01/2022,02/06/2020,60
11/01/2022,03/06/2020,85
11/01/2022,04/06/2020,76
11/01/2022,05/06/2020,80
11/01/2022,06/06/2020,47
11/01/2022,07/06/2020,42
11/01/2022,08/06/2020,96
11/01/2022,09/06/2020,67
11/01/2022,10/06/2020,70
11/01/2022,11/06/2020,56
11/01/2022,12/06/2020,67
11/01/2022,13/06/2020,59
11/01/2022,14/06/2020,49
11/01/2022,15/06/2020,66
11/01/2022,16/06/2020,49
11/01/2022,17/06/2020,59
11/01/2022,18/06/2020,65
11/01/2022,19/06/2020,72
11/01/2022,20/06/2020,35
11/01/2022,21/06/2020,42
11/01/2022,22/06/2020,75
11/01/2022,23/06/2020,51
11/01/2022,24/06/2020,69
11/01/2022,25/06/2020,64
11/01/2022,26/06/2020,74
11/01/2022,27/06/2020,37
11/01/2022,28/06/2020,29
11/01/2022,29/06/2020,73
11/01/2022,30/06/2020,60
11/01/2022,01/07/2020,51
11/01/2022,02/07/2020,67
11/01/2022,03/07/2020,70
11/01/2022,04/07/2020,37
11/01/2022,05/07/2020,47
11/01/2022,06/07/2020,59
11/01/2022,07/07/2020,48
11/01/2022,08/07/2020,60
11/01/2022,09/07/2020,47
11/01/2022,10/07/2020,63
11/01/2022,11/07/2020,47
11/01/2022,12/07/2020,36
11/01/2022,13/07/2020,60
11/01/2022,14/07/2020,50
11/01/2022,15/07/2020,57
11/01/2022,16/07/2020,57
11/01/2022,17/07/2020,80
11/01/2022,18/07/2020,46
11/01/2022,19/07/2020,34
11/01/2022,20/07/2020,65
11/01/2022,21/07/2020,66
11/01/2022,22/07/2020,57
11/01/2022,23/07/2020,60
11/01/2022,24/07/2020,59
11/01/2022,25/07/2020,59
11/01/2022,26/07/2020,43
11/01/2022,27/07/2020,52
11/01/2022,28/07/2020,59
11/01/2022,29/07/2020,57
11/01/2022,30/07/2020,55
11/01/2022,31/07/2020,73
11/01/2022,01/08/2020,66
11/01/2022,02/08/2020,48
11/01/2022,03/08/2020,77
11/01/2022,04/08/2020,59
11/01/2022,05/08/2020,75
11/01/2022,06/08/2020,55
11/01/2022,07/08/2020,66
11/01/2022,08/08/2020,58
11/01/2022,09/08/2020,61
11/01/2022,10/08/2020,79
11/01/2022,11/08/2020,60
11/01/2022,12/08/2020,89
11/01/2022,13/08/2020,79
11/01/2022,14/08/2020,81
11/01/2022,15/08/2020,62
11/01/2022,16/08/2020,65
11/01/2022,17/08/2020,86
11/01/2022,18/08/2020,104
11/01/2022,19/08/2020,126
11/01/2022,20/08/2020,77
11/01/2022,21/08/2020,91
11/01/2022,22/08/2020,116
11/01/2022,23/08/2020,90
11/01/2022,24/08/2020,120
11/01/2022,25/08/2020,140
11/01/2022,26/08/2020,142
11/01/2022,27/08/2020,137
11/01/2022,28/08/2020,136
11/01/2022,29/08/2020,107
11/01/2022,30/08/2020,114
11/01/2022,31/08/2020,123
11/01/2022,01/09/2020,151
11/01/2022,02/09/2020,167
11/01/2022,03/09/2020,179
11/01/2022,04/09/2020,166
11/01/2022,05/09/2020,147
11/01/2022,06/09/2020,124
11/01/2022,07/09/2020,202
11/01/2022,08/09/2020,170
11/01/2022,09/09/2020,180
11/01/2022,10/09/2020,202
11/01/2022,11/09/2020,189
11/01/2022,12/09/2020,180
11/01/2022,13/09/2020,173
11/01/2022,14/09/2020,215
11/01/2022,15/09/2020,229
11/01/2022,16/09/2020,227
11/01/2022,17/09/2020,236
11/01/2022,18/09/2020,238
11/01/2022,19/09/2020,188
11/01/2022,20/09/2020,167
11/01/2022,21/09/2020,245
11/01/2022,22/09/2020,248
11/01/2022,23/09/2020,243
11/01/2022,24/09/2020,245
11/01/2022,25/09/2020,262
11/01/2022,26/09/2020,216
11/01/2022,27/09/2020,190
11/01/2022,28/09/2020,260
11/01/2022,29/09/2020,276
11/01/2022,30/09/2020,242
11/01/2022,01/10/2020,320
11/01/2022,02/10/2020,343
11/01/2022,03/10/2020,356
11/01/2022,04/10/2020,323
11/01/2022,05/10/2020,424
11/01/2022,06/10/2020,473
11/01/2022,07/10/2020,467
11/01/2022,08/10/2020,515
11/01/2022,09/10/2020,556
11/01/2022,10/10/2020,569
11/01/2022,11/10/2020,589
11/01/2022,12/10/2020,742
11/01/2022,13/10/2020,804
11/01/2022,14/10/2020,831
11/01/2022,15/10/2020,942
11/01/2022,16/10/2020,949
11/01/2022,17/10/2020,1112
11/01/2022,18/10/2020,1038
11/01/2022,19/10/2020,1287
11/01/2022,20/10/2020,1392
11/01/2022,21/10/2020,1409
11/01/2022,22/10/2020,1509
11/01/2022,23/10/2020,1715
11/01/2022,24/10/2020,1577
11/01/2022,25/10/2020,1659
11/01/2022,26/10/2020,1972
11/01/2022,27/10/2020,1960
11/01/2022,28/10/2020,2003
11/01/2022,29/10/2020,2102
11/01/2022,30/10/2020,2284
11/01/2022,31/10/2020,2071
11/01/2022,01/11/2020,1932
11/01/2022,02/11/2020,2429
11/01/2022,03/11/2020,2481
11/01/2022,04/11/2020,2594
11/01/2022,05/11/2020,2620
11/01/2022,06/11/2020,2561
11/01/2022,07/11/2020,2431
11/01/2022,08/11/2020,2182
11/01/2022,09/11/2020,2498
11/01/2022,10/11/2020,2530
11/01/2022,11/11/2020,2627
11/01/2022,12/11/2020,2532
11/01/2022,13/11/2020,2556
11/01/2022,14/11/2020,2324
11/01/2022,15/11/2020,2015
11/01/2022,16/11/2020,2487
11/01/2022,17/11/2020,2468
11/01/2022,18/11/2020,2317
11/01/2022,19/11/2020,2307
11/01/2022,20/11/2020,2212
11/01/2022,21/11/2020,1819
11/01/2022,22/11/2020,1609
11/01/2022,23/11/2020,2021
11/01/2022,24/11/2020,1958
11/01/2022,25/11/2020,1852
11/01/2022,26/11/2020,1777
11/01/2022,27/11/2020,1779
11/01/2022,28/11/2020,1608
11/01/2022,29/11/2020,1378
11/01/2022,30/11/2020,1599
11/01/2022,01/12/2020,1618
11/01/2022,02/12/2020,1620
11/01/2022,03/12/2020,1575
11/01/2022,04/12/2020,1542
11/01/2022,05/12/2020,1431
11/01/2022,06/12/2020,1259
11/01/2022,07/12/2020,1412
11/01/2022,08/12/2020,1293
11/01/2022,09/12/2020,1430
11/01/2022,10/12/2020,1394
11/01/2022,11/12/2020,1439
11/01/2022,12/12/2020,1264
11/01/2022,13/12/2020,1040
11/01/2022,14/12/2020,1353
11/01/2022,15/12/2020,1265
11/01/2022,16/12/2020,1249
11/01/2022,17/12/2020,1286
11/01/2022,18/12/2020,1264
11/01/2022,19/12/2020,1198
11/01/2022,20/12/2020,1043
11/01/2022,21/12/2020,1252
11/01/2022,22/12/2020,1282
11/01/2022,23/12/2020,1236
11/01/2022,24/12/2020,1260
11/01/2022,25/12/2020,990
11/01/2022,26/12/2020,1142
11/01/2022,27/12/2020,1198
11/01/2022,28/12/2020,1360
11/01/2022,29/12/2020,1408
11/01/2022,30/12/2020,1337
11/01/2022,31/12/2020,1371
11/01/2022,01/01/2021,1156
11/01/2022,02/01/2021,1421
11/01/2022,03/01/2021,1203
11/01/2022,04/01/2021,1432
11/01/2022,05/01/2021,1459
11/01/2022,06/01/2021,1225
11/01/2022,07/01/2021,1408
11/01/2022,08/01/2021,1471
11/01/2022,09/01/2021,1276
11/01/2022,10/01/2021,1159
11/01/2022,11/01/2021,1339
11/01/2022,12/01/2021,1303
11/01/2022,13/01/2021,1287
11/01/2022,14/01/2021,1282
11/01/2022,15/01/2021,1247
11/01/2022,16/01/2021,1192
11/01/2022,17/01/2021,929
11/01/2022,18/01/2021,1159
11/01/2022,19/01/2021,1071
11/01/2022,20/01/2021,1071
11/01/2022,21/01/2021,1139
11/01/2022,22/01/2021,1059
11/01/2022,23/01/2021,992
11/01/2022,24/01/2021,858
11/01/2022,25/01/2021,1166
11/01/2022,26/01/2021,971
11/01/2022,27/01/2021,923
11/01/2022,28/01/2021,980
11/01/2022,29/01/2021,1023
11/01/2022,30/01/2021,902
11/01/2022,31/01/2021,824
11/01/2022,01/02/2021,1055
11/01/2022,02/02/2021,983
11/01/2022,03/02/2021,976
11/01/2022,04/02/2021,972
11/01/2022,05/02/2021,976
11/01/2022,06/02/2021,897
11/01/2022,07/02/2021,844
11/01/2022,08/02/2021,1025
11/01/2022,09/02/2021,957
11/01/2022,10/02/2021,1004
11/01/2022,11/02/2021,977
11/01/2022,12/02/2021,932
11/01/2022,13/02/2021,850
11/01/2022,14/02/2021,735
11/01/2022,15/02/2021,973
11/01/2022,16/02/2021,944
11/01/2022,17/02/2021,1022
11/01/2022,18/02/2021,1045
11/01/2022,19/02/2021,1034
11/01/2022,20/02/2021,994
11/01/2022,21/02/2021,930
11/01/2022,22/02/2021,1282
11/01/2022,23/02/2021,1271
11/01/2022,24/02/2021,1201
11/01/2022,25/02/2021,1206
11/01/2022,26/02/2021,1345
11/01/2022,27/02/2021,1331
11/01/2022,28/02/2021,1161
11/01/2022,01/03/2021,1453
11/01/2022,02/03/2021,1635
11/01/2022,03/03/2021,1612
11/01/2022,04/03/2021,1578
11/01/2022,05/03/2021,1700
11/01/2022,06/03/2021,1577
11/01/2022,07/03/2021,1375
11/01/2022,08/03/2021,1841
11/01/2022,09/03/2021,1849
11/01/2022,10/03/2021,1855
11/01/2022,11/03/2021,1734
11/01/2022,12/03/2021,1862
11/01/2022,13/03/2021,1842
11/01/2022,14/03/2021,1614
11/01/2022,15/03/2021,2034
11/01/2022,16/03/2021,2057
11/01/2022,17/03/2021,1915
11/01/2022,18/03/2021,1810
11/01/2022,19/03/2021,1877
11/01/2022,20/03/2021,1813
11/01/2022,21/03/2021,1643
11/01/2022,22/03/2021,1919
11/01/2022,23/03/2021,1842
11/01/2022,24/03/2021,1798
11/01/2022,25/03/2021,1852
11/01/2022,26/03/2021,1899
11/01/2022,27/03/2021,1696
11/01/2022,28/03/2021,1401
11/01/2022,29/03/2021,1853
11/01/2022,30/03/2021,1756
11/01/2022,31/03/2021,1716
11/01/2022,01/04/2021,1722
11/01/2022,02/04/2021,1820
11/01/2022,03/04/2021,1607
11/01/2022,04/04/2021,1296
11/01/2022,05/04/2021,1370
11/01/2022,06/04/2021,1601
11/01/2022,07/04/2021,1467
11/01/2022,08/04/2021,1367
11/01/2022,09/04/2021,1391
11/01/2022,10/04/2021,1263
11/01/2022,11/04/2021,1112
11/01/2022,12/04/2021,1224
11/01/2022,13/04/2021,1308
11/01/2022,14/04/2021,1149
11/01/2022,15/04/2021,1125
11/01/2022,16/04/2021,1042
11/01/2022,17/04/2021,1004
11/01/2022,18/04/2021,1002
11/01/2022,19/04/2021,1100
11/01/2022,20/04/2021,1110
11/01/2022,21/04/2021,1086
11/01/2022,22/04/2021,986
11/01/2022,23/04/2021,1038
11/01/2022,24/04/2021,938
11/01/2022,25/04/2021,830
11/01/2022,26/04/2021,993
11/01/2022,27/04/2021,929
11/01/2022,28/04/2021,966
11/01/2022,29/04/2021,847
11/01/2022,30/04/2021,886
11/01/2022,01/05/2021,741
11/01/2022,02/05/2021,663
11/01/2022,03/05/2021,851
11/01/2022,04/05/2021,832
11/01/2022,05/05/2021,745
11/01/2022,06/05/2021,677
11/01/2022,07/05/2021,673
11/01/2022,08/05/2021,613
11/01/2022,09/05/2021,453
11/01/2022,10/05/2021,656
11/01/2022,11/05/2021,537
11/01/2022,12/05/2021,548
11/01/2022,13/05/2021,541
11/01/2022,14/05/2021,492
11/01/2022,15/05/2021,416
11/01/2022,16/05/2021,357
11/01/2022,17/05/2021,468
11/01/2022,18/05/2021,381
11/01/2022,19/05/2021,374
11/01/2022,20/05/2021,367
11/01/2022,21/05/2021,329
11/01/2022,22/05/2021,272
11/01/2022,23/05/2021,265
11/01/2022,24/05/2021,300
11/01/2022,25/05/2021,253
11/01/2022,26/05/2021,282
11/01/2022,27/05/2021,221
11/01/2022,28/05/2021,267
11/01/2022,29/05/2021,215
11/01/2022,30/05/2021,181
11/01/2022,31/05/2021,218
11/01/2022,01/06/2021,219
11/01/2022,02/06/2021,172
11/01/2022,03/06/2021,184
11/01/2022,04/06/2021,199
11/01/2022,05/06/2021,151
11/01/2022,06/06/2021,162
11/01/2022,07/06/2021,184
11/01/2022,08/06/2021,164
11/01/2022,09/06/2021,149
11/01/2022,10/06/2021,122
11/01/2022,11/06/2021,127
11/01/2022,12/06/2021,125
11/01/2022,13/06/2021,109
11/01/2022,14/06/2021,108
11/01/2022,15/06/2021,118
11/01/2022,16/06/2021,104
11/01/2022,17/06/2021,89
11/01/2022,18/06/2021,91
11/01/2022,19/06/2021,70
11/01/2022,20/06/2021,67
11/01/2022,21/06/2021,75
11/01/2022,22/06/2021,98
11/01/2022,23/06/2021,68
11/01/2022,24/06/2021,85
11/01/2022,25/06/2021,62
11/01/2022,26/06/2021,67
11/01/2022,27/06/2021,53
11/01/2022,28/06/2021,76
11/01/2022,29/06/2021,68
11/01/2022,30/06/2021,65
11/01/2022,01/07/2021,69
11/01/2022,02/07/2021,50
11/01/2022,03/07/2021,57
11/01/2022,04/07/2021,62
11/01/2022,05/07/2021,65
11/01/2022,06/07/2021,66
11/01/2022,07/07/2021,84
11/01/2022,08/07/2021,90
11/01/2022,09/07/2021,77
11/01/2022,10/07/2021,68
11/01/2022,11/07/2021,71
11/01/2022,12/07/2021,80
11/01/2022,13/07/2021,107
11/01/2022,14/07/2021,94
11/01/2022,15/07/2021,104
11/01/2022,16/07/2021,116
11/01/2022,17/07/2021,121
11/01/2022,18/07/2021,116
11/01/2022,19/07/2021,163
11/01/2022,20/07/2021,157
11/01/2022,21/07/2021,172
11/01/2022,22/07/2021,194
11/01/2022,23/07/2021,184
11/01/2022,24/07/2021,186
11/01/2022,25/07/2021,209
11/01/2022,26/07/2021,208
11/01/2022,27/07/2021,209
11/01/2022,28/07/2021,223
11/01/2022,29/07/2021,211
11/01/2022,30/07/2021,254
11/01/2022,31/07/2021,233
11/01/2022,01/08/2021,232
11/01/2022,02/08/2021,267
11/01/2022,03/08/2021,299
11/01/2022,04/08/2021,283
11/01/2022,05/08/2021,281
11/01/2022,06/08/2021,314
11/01/2022,07/08/2021,286
11/01/2022,08/08/2021,268
11/01/2022,09/08/2021,347
11/01/2022,10/08/2021,328
11/01/2022,11/08/2021,331
11/01/2022,12/08/2021,323
11/01/2022,13/08/2021,359
11/01/2022,14/08/2021,323
11/01/2022,15/08/2021,301
11/01/2022,16/08/2021,404
11/01/2022,17/08/2021,345
11/01/2022,18/08/2021,393
11/01/2022,19/08/2021,358
11/01/2022,20/08/2021,345
11/01/2022,21/08/2021,368
11/01/2022,22/08/2021,288
11/01/2022,23/08/2021,375
11/01/2022,24/08/2021,376
11/01/2022,25/08/2021,368
11/01/2022,26/08/2021,410
11/01/2022,27/08/2021,376
11/01/2022,28/08/2021,363
11/01/2022,29/08/2021,321
11/01/2022,30/08/2021,325
11/01/2022,31/08/2021,347
11/01/2022,01/09/2021,347
11/01/2022,02/09/2021,373
11/01/2022,03/09/2021,338
11/01/2022,04/09/2021,338
11/01/2022,05/09/2021,260
11/01/2022,06/09/2021,345
11/01/2022,07/09/2021,338
11/01/2022,08/09/2021,317
11/01/2022,09/09/2021,306
11/01/2022,10/09/2021,301
11/01/2022,11/09/2021,291
11/01/2022,12/09/2021,244
11/01/2022,13/09/2021,327
11/01/2022,14/09/2021,273
11/01/2022,15/09/2021,249
11/01/2022,16/09/2021,282
11/01/2022,17/09/2021,262
11/01/2022,18/09/2021,230
11/01/2022,19/09/2021,209
11/01/2022,20/09/2021,227
11/01/2022,21/09/2021,233
11/01/2022,22/09/2021,206
11/01/2022,23/09/2021,242
11/01/2022,24/09/2021,200
11/01/2022,25/09/2021,182
11/01/2022,26/09/2021,154
11/01/2022,27/09/2021,215
11/01/2022,28/09/2021,184
11/01/2022,29/09/2021,173
11/01/2022,30/09/2021,179
11/01/2022,01/10/2021,197
11/01/2022,02/10/2021,171
11/01/2022,03/10/2021,151
11/01/2022,04/10/2021,178
11/01/2022,05/10/2021,173
11/01/2022,06/10/2021,153
11/01/2022,07/10/2021,165
11/01/2022,08/10/2021,146
11/01/2022,09/10/2021,136
11/01/2022,10/10/2021,126
11/01/2022,11/10/2021,147
11/01/2022,12/10/2021,159
11/01/2022,13/10/2021,160
11/01/2022,14/10/2021,141
11/01/2022,15/10/2021,169
11/01/2022,16/10/2021,155
11/01/2022,17/10/2021,140
11/01/2022,18/10/2021,192
11/01/2022,19/10/2021,216
11/01/2022,20/10/2021,194
11/01/2022,21/10/2021,195
11/01/2022,22/10/2021,239
11/01/2022,23/10/2021,187
11/01/2022,24/10/2021,188
11/01/2022,25/10/2021,232
11/01/2022,26/10/2021,223
11/01/2022,27/10/2021,263
11/01/2022,28/10/2021,236
11/01/2022,29/10/2021,249
11/01/2022,30/10/2021,247
11/01/2022,31/10/2021,236
11/01/2022,01/11/2021,221
11/01/2022,02/11/2021,299
11/01/2022,03/11/2021,289
11/01/2022,04/11/2021,324
11/01/2022,05/11/2021,310
11/01/2022,06/11/2021,262
11/01/2022,07/11/2021,247
11/01/2022,08/11/2021,335
11/01/2022,09/11/2021,310
11/01/2022,10/11/2021,323
11/01/2022,11/11/2021,300
11/01/2022,12/11/2021,366
11/01/2022,13/11/2021,348
11/01/2022,14/11/2021,300
11/01/2022,15/11/2021,398
11/01/2022,16/11/2021,418
11/01/2022,17/11/2021,393
11/01/2022,18/11/2021,383
11/01/2022,19/11/2021,411
11/01/2022,20/11/2021,379
11/01/2022,21/11/2021,360
11/01/2022,22/11/2021,450
11/01/2022,23/11/2021,452
11/01/2022,24/11/2021,425
11/01/2022,25/11/2021,462
11/01/2022,26/11/2021,490
11/01/2022,27/11/2021,445
11/01/2022,28/11/2021,386
11/01/2022,29/11/2021,507
11/01/2022,30/11/2021,473
11/01/2022,01/12/2021,461
11/01/2022,02/12/2021,544
11/01/2022,03/12/2021,528
11/01/2022,04/12/2021,510
11/01/2022,05/12/2021,458
11/01/2022,06/12/2021,631
11/01/2022,07/12/2021,550
11/01/2022,08/12/2021,526
11/01/2022,09/12/2021,630
11/01/2022,10/12/2021,614
11/01/2022,11/12/2021,603
11/01/2022,12/12/2021,521
11/01/2022,13/12/2021,692
11/01/2022,14/12/2021,675
11/01/2022,15/12/2021,674
11/01/2022,16/12/2021,676
11/01/2022,17/12/2021,722
11/01/2022,18/12/2021,651
11/01/2022,19/12/2021,616
11/01/2022,20/12/2021,765
11/01/2022,21/12/2021,822
11/01/2022,22/12/2021,813
11/01/2022,23/12/2021,798
11/01/2022,24/12/2021,903
11/01/2022,25/12/2021,870
11/01/2022,26/12/2021,873
11/01/2022,27/12/2021,1128
11/01/2022,28/12/2021,1184
11/01/2022,29/12/2021,1222
11/01/2022,30/12/2021,1156
11/01/2022,31/12/2021,1209
11/01/2022,01/01/2022,1119
11/01/2022,02/01/2022,1010
11/01/2022,03/01/2022,1391
11/01/2022,04/01/2022,1504
11/01/2022,05/01/2022,1410
11/01/2022,06/01/2022,1221
11/01/2022,07/01/2022,1238
11/01/2022,08/01/2022,1140
11/01/2022,09/01/2022,785
11/01/2022,10/01/2022,327
11/01/2022,11/01/2022,13
11/01/2022,,6842325
