iss_date,DATA_INIZIO_SINTOMI,CASI
11/01/2022,28/01/2020,15
11/01/2022,29/01/2020,20
11/01/2022,30/01/2020,28
11/01/2022,31/01/2020,33
11/01/2022,01/02/2020,51
11/01/2022,02/02/2020,41
11/01/2022,03/02/2020,25
11/01/2022,04/02/2020,24
11/01/2022,05/02/2020,29
11/01/2022,06/02/2020,26
11/01/2022,07/02/2020,22
11/01/2022,08/02/2020,16
11/01/2022,09/02/2020,17
11/01/2022,10/02/2020,61
11/01/2022,11/02/2020,32
11/01/2022,12/02/2020,54
11/01/2022,13/02/2020,51
11/01/2022,14/02/2020,68
11/01/2022,15/02/2020,151
11/01/2022,16/02/2020,83
11/01/2022,17/02/2020,147
11/01/2022,18/02/2020,163
11/01/2022,19/02/2020,145
11/01/2022,20/02/2020,407
11/01/2022,21/02/2020,317
11/01/2022,22/02/2020,401
11/01/2022,23/02/2020,502
11/01/2022,24/02/2020,676
11/01/2022,25/02/2020,815
11/01/2022,26/02/2020,740
11/01/2022,27/02/2020,896
11/01/2022,28/02/2020,1207
11/01/2022,29/02/2020,1078
11/01/2022,01/03/2020,2476
11/01/2022,02/03/2020,1942
11/01/2022,03/03/2020,2245
11/01/2022,04/03/2020,1949
11/01/2022,05/03/2020,2623
11/01/2022,06/03/2020,2968
11/01/2022,07/03/2020,3122
11/01/2022,08/03/2020,3693
11/01/2022,09/03/2020,4450
11/01/2022,10/03/2020,6131
11/01/2022,11/03/2020,4239
11/01/2022,12/03/2020,4806
11/01/2022,13/03/2020,5370
11/01/2022,14/03/2020,4689
11/01/2022,15/03/2020,5856
11/01/2022,16/03/2020,5333
11/01/2022,17/03/2020,4543
11/01/2022,18/03/2020,4789
11/01/2022,19/03/2020,4268
11/01/2022,20/03/2020,6185
11/01/2022,21/03/2020,3839
11/01/2022,22/03/2020,3796
11/01/2022,23/03/2020,4381
11/01/2022,24/03/2020,3575
11/01/2022,25/03/2020,3816
11/01/2022,26/03/2020,3312
11/01/2022,27/03/2020,3528
11/01/2022,28/03/2020,3146
11/01/2022,29/03/2020,2373
11/01/2022,30/03/2020,3671
11/01/2022,31/03/2020,2594
11/01/2022,01/04/2020,4110
11/01/2022,02/04/2020,2701
11/01/2022,03/04/2020,2711
11/01/2022,04/04/2020,2347
11/01/2022,05/04/2020,2057
11/01/2022,06/04/2020,2450
11/01/2022,07/04/2020,2266
11/01/2022,08/04/2020,2141
11/01/2022,09/04/2020,2060
11/01/2022,10/04/2020,2717
11/01/2022,11/04/2020,1613
11/01/2022,12/04/2020,1636
11/01/2022,13/04/2020,1506
11/01/2022,14/04/2020,1850
11/01/2022,15/04/2020,2162
11/01/2022,16/04/2020,1662
11/01/2022,17/04/2020,1638
11/01/2022,18/04/2020,1298
11/01/2022,19/04/2020,1039
11/01/2022,20/04/2020,1901
11/01/2022,21/04/2020,1189
11/01/2022,22/04/2020,1226
11/01/2022,23/04/2020,1247
11/01/2022,24/04/2020,1116
11/01/2022,25/04/2020,883
11/01/2022,26/04/2020,675
11/01/2022,27/04/2020,1123
11/01/2022,28/04/2020,867
11/01/2022,29/04/2020,923
11/01/2022,30/04/2020,865
11/01/2022,01/05/2020,699
11/01/2022,02/05/2020,508
11/01/2022,03/05/2020,410
11/01/2022,04/05/2020,652
11/01/2022,05/05/2020,626
11/01/2022,06/05/2020,565
11/01/2022,07/05/2020,495
11/01/2022,08/05/2020,522
11/01/2022,09/05/2020,300
11/01/2022,10/05/2020,334
11/01/2022,11/05/2020,437
11/01/2022,12/05/2020,445
11/01/2022,13/05/2020,386
11/01/2022,14/05/2020,334
11/01/2022,15/05/2020,342
11/01/2022,16/05/2020,241
11/01/2022,17/05/2020,188
11/01/2022,18/05/2020,305
