iss_date,DATA_DECESSO,DECESSI
05/03/2021,12/10/2020,73
05/03/2021,13/10/2020,71
05/03/2021,14/10/2020,70
05/03/2021,15/10/2020,68
05/03/2021,16/10/2020,103
05/03/2021,17/10/2020,89
05/03/2021,18/10/2020,106
05/03/2021,19/10/2020,108
05/03/2021,20/10/2020,144
05/03/2021,21/10/2020,147
05/03/2021,22/10/2020,160
05/03/2021,23/10/2020,182
05/03/2021,24/10/2020,211
05/03/2021,25/10/2020,197
05/03/2021,26/10/2020,250
05/03/2021,27/10/2020,236
05/03/2021,28/10/2020,306
05/03/2021,29/10/2020,299
05/03/2021,30/10/2020,355
05/03/2021,31/10/2020,369
05/03/2021,01/11/2020,355
05/03/2021,02/11/2020,440
05/03/2021,03/11/2020,428
05/03/2021,04/11/2020,469
05/03/2021,05/11/2020,532
05/03/2021,06/11/2020,512
05/03/2021,07/11/2020,494
05/03/2021,08/11/2020,570
05/03/2021,09/11/2020,599
05/03/2021,10/11/2020,655
05/03/2021,11/11/2020,674
05/03/2021,12/11/2020,719
05/03/2021,13/11/2020,656
05/03/2021,14/11/2020,690
05/03/2021,15/11/2020,722
05/03/2021,16/11/2020,752
05/03/2021,17/11/2020,775
05/03/2021,18/11/2020,794
05/03/2021,19/11/2020,793
05/03/2021,20/11/2020,774
05/03/2021,21/11/2020,673
05/03/2021,22/11/2020,712
05/03/2021,23/11/2020,754
05/03/2021,24/11/2020,761
05/03/2021,25/11/2020,819
05/03/2021,26/11/2020,727
05/03/2021,27/11/2020,756
05/03/2021,28/11/2020,712
05/03/2021,29/11/2020,660
05/03/2021,30/11/2020,678
05/03/2021,01/12/2020,645
05/03/2021,02/12/2020,704
05/03/2021,03/12/2020,643
05/03/2021,04/12/2020,675
05/03/2021,05/12/2020,618
05/03/2021,06/12/2020,631
05/03/2021,07/12/2020,632
05/03/2021,08/12/2020,588
05/03/2021,09/12/2020,690
05/03/2021,10/12/2020,611
05/03/2021,11/12/2020,593
05/03/2021,12/12/2020,573
05/03/2021,13/12/2020,562
05/03/2021,14/12/2020,564
05/03/2021,15/12/2020,562
05/03/2021,16/12/2020,626
05/03/2021,17/12/2020,565
05/03/2021,18/12/2020,541
05/03/2021,19/12/2020,484
05/03/2021,20/12/2020,477
05/03/2021,21/12/2020,497
05/03/2021,22/12/2020,490
05/03/2021,23/12/2020,481
05/03/2021,24/12/2020,481
05/03/2021,25/12/2020,408
05/03/2021,26/12/2020,427
05/03/2021,27/12/2020,410
05/03/2021,28/12/2020,481
05/03/2021,29/12/2020,436
05/03/2021,30/12/2020,465
05/03/2021,31/12/2020,414
05/03/2021,01/01/2021,449
05/03/2021,02/01/2021,411
05/03/2021,03/01/2021,417
05/03/2021,04/01/2021,498
05/03/2021,05/01/2021,493
05/03/2021,06/01/2021,447
05/03/2021,07/01/2021,439
05/03/2021,08/01/2021,428
05/03/2021,09/01/2021,427
05/03/2021,10/01/2021,423
05/03/2021,11/01/2021,450
05/03/2021,12/01/2021,449
05/03/2021,13/01/2021,431
05/03/2021,14/01/2021,410
05/03/2021,15/01/2021,476
05/03/2021,16/01/2021,422
05/03/2021,17/01/2021,422
05/03/2021,18/01/2021,466
05/03/2021,19/01/2021,449
05/03/2021,20/01/2021,420
05/03/2021,21/01/2021,393
05/03/2021,22/01/2021,401
05/03/2021,23/01/2021,385
05/03/2021,24/01/2021,389
05/03/2021,25/01/2021,360
05/03/2021,26/01/2021,388
05/03/2021,27/01/2021,389
05/03/2021,28/01/2021,370
05/03/2021,29/01/2021,336
05/03/2021,30/01/2021,340
05/03/2021,31/01/2021,321
05/03/2021,01/02/2021,300
05/03/2021,02/02/2021,352
05/03/2021,03/02/2021,318
05/03/2021,04/02/2021,281
05/03/2021,05/02/2021,342
05/03/2021,06/02/2021,308
05/03/2021,07/02/2021,263
05/03/2021,08/02/2021,288
05/03/2021,09/02/2021,297
05/03/2021,10/02/2021,257
05/03/2021,11/02/2021,264
05/03/2021,12/02/2021,245
05/03/2021,13/02/2021,231
05/03/2021,14/02/2021,228
05/03/2021,15/02/2021,246
05/03/2021,16/02/2021,249
05/03/2021,17/02/2021,289
05/03/2021,18/02/2021,270
05/03/2021,19/02/2021,243
05/03/2021,20/02/2021,218
05/03/2021,21/02/2021,219
05/03/2021,22/02/2021,246
05/03/2021,23/02/2021,261
05/03/2021,24/02/2021,200
05/03/2021,25/02/2021,212
05/03/2021,26/02/2021,243
05/03/2021,27/02/2021,231
05/03/2021,28/02/2021,206
05/03/2021,01/03/2021,205
05/03/2021,02/03/2021,205
05/03/2021,03/03/2021,194
05/03/2021,04/03/2021,99
05/03/2021,05/03/2021,20
05/03/2021,,2896493
