iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
15/12/2020,29/01/2020,<5
15/12/2020,06/02/2020,<5
15/12/2020,20/02/2020,<5
15/12/2020,21/02/2020,36
15/12/2020,22/02/2020,56
15/12/2020,23/02/2020,76
15/12/2020,24/02/2020,86
15/12/2020,25/02/2020,190
15/12/2020,26/02/2020,278
15/12/2020,27/02/2020,285
15/12/2020,28/02/2020,357
15/12/2020,29/02/2020,371
15/12/2020,01/03/2020,412
15/12/2020,02/03/2020,630
15/12/2020,03/03/2020,806
15/12/2020,04/03/2020,1082
15/12/2020,05/03/2020,1299
15/12/2020,06/03/2020,1526
15/12/2020,07/03/2020,1429
15/12/2020,08/03/2020,1446
15/12/2020,09/03/2020,2245
15/12/2020,10/03/2020,2449
15/12/2020,11/03/2020,2769
15/12/2020,12/03/2020,3143
15/12/2020,13/03/2020,4105
15/12/2020,14/03/2020,3534
15/12/2020,15/03/2020,2854
15/12/2020,16/03/2020,4808
15/12/2020,17/03/2020,5348
15/12/2020,18/03/2020,5694
15/12/2020,19/03/2020,5692
15/12/2020,20/03/2020,6238
15/12/2020,21/03/2020,4918
15/12/2020,22/03/2020,3934
15/12/2020,23/03/2020,6088
15/12/2020,24/03/2020,5916
15/12/2020,25/03/2020,5776
15/12/2020,26/03/2020,5677
15/12/2020,27/03/2020,5761
15/12/2020,28/03/2020,4507
15/12/2020,29/03/2020,2960
15/12/2020,30/03/2020,5063
15/12/2020,31/03/2020,5343
15/12/2020,01/04/2020,4994
15/12/2020,02/04/2020,4722
15/12/2020,03/04/2020,4440
15/12/2020,04/04/2020,3646
15/12/2020,05/04/2020,2598
15/12/2020,06/04/2020,4080
15/12/2020,07/04/2020,4142
15/12/2020,08/04/2020,4796
15/12/2020,09/04/2020,4673
15/12/2020,10/04/2020,5119
15/12/2020,11/04/2020,3407
15/12/2020,12/04/2020,1916
15/12/2020,13/04/2020,2265
15/12/2020,14/04/2020,3278
15/12/2020,15/04/2020,3951
15/12/2020,16/04/2020,3696
15/12/2020,17/04/2020,3497
15/12/2020,18/04/2020,2639
15/12/2020,19/04/2020,1386
15/12/2020,20/04/2020,3001
15/12/2020,21/04/2020,3073
15/12/2020,22/04/2020,2601
15/12/2020,23/04/2020,2801
15/12/2020,24/04/2020,2728
15/12/2020,25/04/2020,1664
15/12/2020,26/04/2020,1024
15/12/2020,27/04/2020,1972
15/12/2020,28/04/2020,2236
15/12/2020,29/04/2020,2323
15/12/2020,30/04/2020,2264
15/12/2020,01/05/2020,1083
15/12/2020,02/05/2020,1017
15/12/2020,03/05/2020,504
15/12/2020,04/05/2020,1447
15/12/2020,05/05/2020,1541
15/12/2020,06/05/2020,1443
15/12/2020,07/05/2020,1389
15/12/2020,08/05/2020,1383
15/12/2020,09/05/2020,734
15/12/2020,10/05/2020,334
15/12/2020,11/05/2020,885
15/12/2020,12/05/2020,924
15/12/2020,13/05/2020,890
15/12/2020,14/05/2020,902
15/12/2020,15/05/2020,796
15/12/2020,16/05/2020,611
15/12/2020,17/05/2020,300
15/12/2020,18/05/2020,658
15/12/2020,19/05/2020,718
15/12/2020,20/05/2020,674
15/12/2020,21/05/2020,623
15/12/2020,22/05/2020,687
15/12/2020,23/05/2020,357
15/12/2020,24/05/2020,146
15/12/2020,25/05/2020,513
15/12/2020,26/05/2020,541
15/12/2020,27/05/2020,531
15/12/2020,28/05/2020,516
15/12/2020,29/05/2020,391
15/12/2020,30/05/2020,288
15/12/2020,31/05/2020,90
15/12/2020,01/06/2020,386
15/12/2020,02/06/2020,86
15/12/2020,03/06/2020,361
15/12/2020,04/06/2020,368
15/12/2020,05/06/2020,386
15/12/2020,06/06/2020,204
15/12/2020,07/06/2020,82
15/12/2020,08/06/2020,299
15/12/2020,09/06/2020,366
15/12/2020,10/06/2020,392
15/12/2020,11/06/2020,448
15/12/2020,12/06/2020,363
15/12/2020,13/06/2020,215
15/12/2020,14/06/2020,68
15/12/2020,15/06/2020,279
15/12/2020,16/06/2020,276
15/12/2020,17/06/2020,303
