iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
07/06/2022,29/01/2020,<5
07/06/2022,06/02/2020,<5
07/06/2022,20/02/2020,<5
07/06/2022,21/02/2020,36
07/06/2022,22/02/2020,58
07/06/2022,23/02/2020,77
07/06/2022,24/02/2020,86
07/06/2022,25/02/2020,192
07/06/2022,26/02/2020,276
07/06/2022,27/02/2020,287
07/06/2022,28/02/2020,354
07/06/2022,29/02/2020,373
07/06/2022,01/03/2020,410
07/06/2022,02/03/2020,629
07/06/2022,03/03/2020,802
07/06/2022,04/03/2020,1077
07/06/2022,05/03/2020,1302
07/06/2022,06/03/2020,1530
07/06/2022,07/03/2020,1450
07/06/2022,08/03/2020,1450
07/06/2022,09/03/2020,2239
07/06/2022,10/03/2020,2451
07/06/2022,11/03/2020,2776
07/06/2022,12/03/2020,3144
07/06/2022,13/03/2020,4102
07/06/2022,14/03/2020,3534
07/06/2022,15/03/2020,2849
07/06/2022,16/03/2020,4817
07/06/2022,17/03/2020,5347
07/06/2022,18/03/2020,5690
07/06/2022,19/03/2020,5684
07/06/2022,20/03/2020,6257
07/06/2022,21/03/2020,4922
07/06/2022,22/03/2020,3925
07/06/2022,23/03/2020,6100
07/06/2022,24/03/2020,5916
07/06/2022,25/03/2020,5804
07/06/2022,26/03/2020,5702
07/06/2022,27/03/2020,5789
07/06/2022,28/03/2020,4530
07/06/2022,29/03/2020,3012
07/06/2022,30/03/2020,5086
07/06/2022,31/03/2020,5360
07/06/2022,01/04/2020,5024
07/06/2022,02/04/2020,4777
07/06/2022,03/04/2020,4446
07/06/2022,04/04/2020,3666
07/06/2022,05/04/2020,2600
07/06/2022,06/04/2020,4090
07/06/2022,07/04/2020,4142
07/06/2022,08/04/2020,4794
07/06/2022,09/04/2020,4687
07/06/2022,10/04/2020,5130
07/06/2022,11/04/2020,3430
07/06/2022,12/04/2020,1919
07/06/2022,13/04/2020,2268
07/06/2022,14/04/2020,3280
07/06/2022,15/04/2020,3947
07/06/2022,16/04/2020,3705
07/06/2022,17/04/2020,3499
07/06/2022,18/04/2020,2640
07/06/2022,19/04/2020,1386
07/06/2022,20/04/2020,3006
07/06/2022,21/04/2020,3081
07/06/2022,22/04/2020,2604
07/06/2022,23/04/2020,2810
07/06/2022,24/04/2020,2740
07/06/2022,25/04/2020,1666
07/06/2022,26/04/2020,1017
07/06/2022,27/04/2020,1982
07/06/2022,28/04/2020,2240
07/06/2022,29/04/2020,2327
07/06/2022,30/04/2020,2267
07/06/2022,01/05/2020,1084
07/06/2022,02/05/2020,1021
07/06/2022,03/05/2020,506
07/06/2022,04/05/2020,1456
07/06/2022,05/05/2020,1537
07/06/2022,06/05/2020,1441
07/06/2022,07/05/2020,1390
07/06/2022,08/05/2020,1380
07/06/2022,09/05/2020,731
07/06/2022,10/05/2020,336
07/06/2022,11/05/2020,873
07/06/2022,12/05/2020,915
07/06/2022,13/05/2020,890
07/06/2022,14/05/2020,900
07/06/2022,15/05/2020,791
07/06/2022,16/05/2020,606
07/06/2022,17/05/2020,298
07/06/2022,18/05/2020,655
07/06/2022,19/05/2020,720
07/06/2022,20/05/2020,676
07/06/2022,21/05/2020,621
07/06/2022,22/05/2020,685
07/06/2022,23/05/2020,356
07/06/2022,24/05/2020,147
07/06/2022,25/05/2020,513
07/06/2022,26/05/2020,540
07/06/2022,27/05/2020,523
07/06/2022,28/05/2020,516
07/06/2022,29/05/2020,386
07/06/2022,30/05/2020,286
07/06/2022,31/05/2020,89
07/06/2022,01/06/2020,377
07/06/2022,02/06/2020,87
07/06/2022,03/06/2020,358
07/06/2022,04/06/2020,361
07/06/2022,05/06/2020,385
07/06/2022,06/06/2020,203
07/06/2022,07/06/2020,84
07/06/2022,08/06/2020,300
07/06/2022,09/06/2020,368
07/06/2022,10/06/2020,394
07/06/2022,11/06/2020,449
07/06/2022,12/06/2020,369
07/06/2022,13/06/2020,214
07/06/2022,14/06/2020,68
07/06/2022,15/06/2020,276
07/06/2022,16/06/2020,280
07/06/2022,17/06/2020,302
07/06/2022,18/06/2020,233
07/06/2022,19/06/2020,290
07/06/2022,20/06/2020,165
07/06/2022,21/06/2020,62
07/06/2022,22/06/2020,338
07/06/2022,23/06/2020,289
07/06/2022,24/06/2020,207
07/06/2022,25/06/2020,203
07/06/2022,26/06/2020,186
07/06/2022,27/06/2020,124
07/06/2022,28/06/2020,66
07/06/2022,29/06/2020,231
07/06/2022,30/06/2020,203
07/06/2022,01/07/2020,237
07/06/2022,02/07/2020,250
07/06/2022,03/07/2020,244
07/06/2022,04/07/2020,225
07/06/2022,05/07/2020,77
07/06/2022,06/07/2020,237
07/06/2022,07/07/2020,226
07/06/2022,08/07/2020,289
07/06/2022,09/07/2020,220
07/06/2022,10/07/2020,254
07/06/2022,11/07/2020,164
07/06/2022,12/07/2020,65
07/06/2022,13/07/2020,192
07/06/2022,14/07/2020,243
07/06/2022,15/07/2020,241
07/06/2022,16/07/2020,263
07/06/2022,17/07/2020,284
07/06/2022,18/07/2020,173
07/06/2022,19/07/2020,111
07/06/2022,20/07/2020,319
07/06/2022,21/07/2020,279
07/06/2022,22/07/2020,286
07/06/2022,23/07/2020,270
07/06/2022,24/07/2020,311
07/06/2022,25/07/2020,198
07/06/2022,26/07/2020,91
07/06/2022,27/07/2020,326
07/06/2022,28/07/2020,319
07/06/2022,29/07/2020,473
07/06/2022,30/07/2020,360
07/06/2022,31/07/2020,324
07/06/2022,01/08/2020,202
07/06/2022,02/08/2020,107
07/06/2022,03/08/2020,422
07/06/2022,04/08/2020,394
07/06/2022,05/08/2020,509
07/06/2022,06/08/2020,400
07/06/2022,07/08/2020,499
07/06/2022,08/08/2020,346
07/06/2022,09/08/2020,198
07/06/2022,10/08/2020,500
07/06/2022,11/08/2020,540
07/06/2022,12/08/2020,630
07/06/2022,13/08/2020,549
07/06/2022,14/08/2020,634
07/06/2022,15/08/2020,324
07/06/2022,16/08/2020,299
07/06/2022,17/08/2020,704
07/06/2022,18/08/2020,927
07/06/2022,19/08/2020,1078
07/06/2022,20/08/2020,1168
07/06/2022,21/08/2020,1424
07/06/2022,22/08/2020,1059
07/06/2022,23/08/2020,716
07/06/2022,24/08/2020,1674
07/06/2022,25/08/2020,1593
07/06/2022,26/08/2020,1545
07/06/2022,27/08/2020,1523
07/06/2022,28/08/2020,1464
07/06/2022,29/08/2020,1079
07/06/2022,30/08/2020,575
07/06/2022,31/08/2020,1426
07/06/2022,01/09/2020,1430
07/06/2022,02/09/2020,1629
07/06/2022,03/09/2020,1608
07/06/2022,04/09/2020,1655
07/06/2022,05/09/2020,1154
07/06/2022,06/09/2020,560
07/06/2022,07/09/2020,1552
07/06/2022,08/09/2020,1612
07/06/2022,09/09/2020,1640
07/06/2022,10/09/2020,1669
07/06/2022,11/09/2020,1623
07/06/2022,12/09/2020,1224
07/06/2022,13/09/2020,597
07/06/2022,14/09/2020,1673
07/06/2022,15/09/2020,1830
07/06/2022,16/09/2020,1615
07/06/2022,17/09/2020,1759
07/06/2022,18/09/2020,1927
07/06/2022,19/09/2020,1337
07/06/2022,20/09/2020,657
07/06/2022,21/09/2020,1976
07/06/2022,22/09/2020,1939
07/06/2022,23/09/2020,2059
07/06/2022,24/09/2020,2014
07/06/2022,25/09/2020,2106
07/06/2022,26/09/2020,1505
07/06/2022,27/09/2020,905
07/06/2022,28/09/2020,2283
07/06/2022,29/09/2020,2332
07/06/2022,30/09/2020,2626
07/06/2022,01/10/2020,3058
07/06/2022,02/10/2020,3340
07/06/2022,03/10/2020,2615
07/06/2022,04/10/2020,1766
07/06/2022,05/10/2020,4696
07/06/2022,06/10/2020,4955
07/06/2022,07/10/2020,5485
07/06/2022,08/10/2020,6206
07/06/2022,09/10/2020,6997
07/06/2022,10/10/2020,6068
07/06/2022,11/10/2020,3425
07/06/2022,12/10/2020,9596
07/06/2022,13/10/2020,10477
07/06/2022,14/10/2020,11499
07/06/2022,15/10/2020,12233
07/06/2022,16/10/2020,13814
07/06/2022,17/10/2020,11926
07/06/2022,18/10/2020,6424
07/06/2022,19/10/2020,17669
07/06/2022,20/10/2020,19768
07/06/2022,21/10/2020,22839
07/06/2022,22/10/2020,24279
07/06/2022,23/10/2020,26198
07/06/2022,24/10/2020,20290
07/06/2022,25/10/2020,11340
07/06/2022,26/10/2020,28774
07/06/2022,27/10/2020,31826
07/06/2022,28/10/2020,34298
07/06/2022,29/10/2020,33383
07/06/2022,30/10/2020,35592
07/06/2022,31/10/2020,25830
07/06/2022,01/11/2020,13871
07/06/2022,02/11/2020,35419
07/06/2022,03/11/2020,38419
07/06/2022,04/11/2020,41716
07/06/2022,05/11/2020,40671
07/06/2022,06/11/2020,42028
07/06/2022,07/11/2020,30427
07/06/2022,08/11/2020,15661
07/06/2022,09/11/2020,39338
07/06/2022,10/11/2020,40853
07/06/2022,11/11/2020,39761
07/06/2022,12/11/2020,39283
07/06/2022,13/11/2020,40057
07/06/2022,14/11/2020,29133
07/06/2022,15/11/2020,14580
07/06/2022,16/11/2020,36693
07/06/2022,17/11/2020,38521
07/06/2022,18/11/2020,37048
07/06/2022,19/11/2020,35485
07/06/2022,20/11/2020,32904
07/06/2022,21/11/2020,22864
07/06/2022,22/11/2020,10851
07/06/2022,23/11/2020,28498
07/06/2022,24/11/2020,28880
07/06/2022,25/11/2020,27488
07/06/2022,26/11/2020,26593
07/06/2022,27/11/2020,24490
07/06/2022,28/11/2020,18240
07/06/2022,29/11/2020,8257
07/06/2022,30/11/2020,22582
07/06/2022,01/12/2020,23242
07/06/2022,02/12/2020,21659
07/06/2022,03/12/2020,20256
07/06/2022,04/12/2020,20506
07/06/2022,05/12/2020,15440
07/06/2022,06/12/2020,6354
07/06/2022,07/12/2020,19533
07/06/2022,08/12/2020,7723
07/06/2022,09/12/2020,20169
07/06/2022,10/12/2020,20713
07/06/2022,11/12/2020,19820
07/06/2022,12/12/2020,14333
07/06/2022,13/12/2020,5776
07/06/2022,14/12/2020,18195
07/06/2022,15/12/2020,18620
07/06/2022,16/12/2020,17031
07/06/2022,17/12/2020,16583
07/06/2022,18/12/2020,17040
07/06/2022,19/12/2020,12993
07/06/2022,20/12/2020,6460
07/06/2022,21/12/2020,17351
